Stations_ID; Mess_Datum_Beginn; Mess_Datum_Ende; Qualitaets_Niveau; Art; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR;LUFTTEMPERATUR_MINIMUM;WINDSTAERKE;BEDECKUNGSGRAD; SONNENSCHEINDAUER; NIEDERSCHLAGSHOEHE; max(LUFTTEMPERATUR_MAXIMUM);min(LUFTTEMPERATUR_MINIMUM);max(WINDSPITZE_MAXIMUM); max(NIEDERSCHLAGSHOEHE);eor
  1346;20101001;20101031;   3;   1;    7.0;   4.4;    2.0;    4.50;  4.96; 163.8;    40.8;  17.3;  -6.10;  29.5;   12.9;eor
  1346;20101101;20101130;   3;   1;    1.2;  -0.8;   -2.6;    5.20;  7.20;  37.9;    83.0;  10.6; -10.80;  43.2;   20.3;eor
  1346;20101201;20101231;   3;   1;   -2.5;  -5.1;   -7.5;    4.80;  6.88;  43.8;   116.6;   7.3; -14.20;  36.1;   31.5;eor
  1346;20110101;20110131;   3;   1;   -0.9;  -3.2;   -5.3;    5.10;  5.68;  84.1;    93.1;   8.0; -13.40;  32.1;   19.1;eor
  1346;20110201;20110228;   3;   1;    1.5;  -0.6;   -2.7;    4.00;  5.04; 119.4;    27.4;   8.6; -11.30;  29.9;    7.9;eor
  1346;20110301;20110331;   3;   1;    3.6;   0.7;   -1.8;    4.80;  4.16; 189.3;    44.5;   9.6; -10.00;  29.4;   11.8;eor
  1346;20110401;20110430;   3;   1;    9.6;   6.5;    3.7;    3.60;  3.76; 223.2;    53.0;  15.5;  -5.10;  20.6;   27.3;eor
  1346;20110501;20110531;   3;   1;   12.0;   8.7;    5.2;    3.30;  4.32; 225.2;    56.2;  18.9;  -2.20;  24.1;   26.2;eor
  1346;20110601;20110630;   3;   1;   12.5;   9.6;    6.7;    3.90;  5.84; 132.9;   161.4;  22.6;   1.50;  29.6;   47.8;eor
  1346;20110701;20110731;   3;   1;   11.9;   9.0;    6.5;    3.50;  5.52; 162.2;   193.2;  22.6;   1.50;  25.9;   39.2;eor
  1346;20110801;20110831;   3;   1;   15.8;  12.8;   10.0;    4.00;  4.96; 197.5;   169.8;  25.2;   3.30;  29.6;   50.5;eor
  1346;20110901;20110930;   3;   1;   13.7;  10.9;    8.2;    4.20;  4.48; 195.2;   105.5;  21.8;   1.10;  32.0;   24.5;eor
  1346;20111001;20111031;   3;   1;    8.6;   5.7;    3.3;    4.20;  4.32; 179.2;   115.1;  17.6;  -3.80;  28.0;   29.7;eor
  1346;20111101;20111130;   3;   1;    9.0;   6.2;    3.7;    3.90;  3.04; 169.6;     7.4;  13.5;  -1.20;  22.5;    2.7;eor
  1346;20111201;20111231;   3;   1;    0.5;  -1.9;   -4.1;    6.30;  7.04;  29.1;   426.7;   8.9;  -9.60;  46.7;   70.6;eor
  1346;20120101;20120131;   3;   1;   -1.2;  -3.2;   -5.2;    5.30;  6.40;  58.5;   194.1;   4.0; -11.40;  48.6;   35.6;eor
  1346;20120201;20120229;   3;   1;   -5.4;  -8.1;  -10.7;    4.90;  4.96; 122.1;    25.7;  10.7; -21.70;  29.7;    5.6;eor
  1346;20120301;20120331;   3;   1;    5.9;   2.9;    0.4;    4.00;  3.52; 241.2;    31.7;  13.6;  -7.20;  26.2;    9.3;eor
  1346;20120401;20120430;   3;   1;    3.7;   1.4;   -0.9;    4.80;  6.56;  89.2;   181.6;  19.3;  -7.80;  29.0;   30.9;eor
  1346;20120501;20120531;   3;   1;   10.7;   7.5;    4.6;    4.20;  5.20; 199.0;   130.9;  19.9;  -3.70;  26.0;   22.4;eor
  1346;20120601;20120630;   3;   1;   13.3;  10.3;    7.4;    4.10;  5.52; 171.7;   229.2;  21.8;  -0.70;  28.2;   50.3;eor
  1346;20120701;20120731;   3;   1;   13.5;  10.7;    8.2;    4.20;  5.20; 166.4;   166.6;  22.9;   3.80;  32.8;   19.5;eor
  1346;20120801;20120831;   3;   1;   16.5;  13.5;   10.9;    3.60;  4.64; 211.2;   151.1;  26.4;   3.50;  33.2;   47.3;eor
  1346;20120901;20120930;   3;   1;   11.5;   8.6;    6.0;    4.10;  5.04; 135.4;   148.1;  19.4;   0.70;  28.5;   48.5;eor
  1346;20121001;20121031;   3;   1;    8.8;   6.2;    3.6;    4.70;  4.80; 134.4;   236.3;  21.2;  -9.30;  34.1;   61.0;eor
  1346;20121101;20121130;   3;   1;    4.3;   2.2;    0.1;    4.70;  5.44;  92.8;   233.3;  12.0;  -9.20;  34.7;   38.5;eor
  1346;20121201;20121231;   3;   1;   -1.0;  -3.2;   -4.9;    -999;  6.64;  32.1;   273.5;  10.8; -12.10;  38.3;   49.2;eor
  1346;20130101;20130131;   3;   1;   -0.9;  -3.4;   -5.9;    4.60;  6.88;  46.7;   122.0;   8.6; -13.20;  38.7;   32.3;eor
  1346;20130201;20130228;   3;   1;   -5.0;  -7.2;   -9.3;    4.60;  6.48;  48.5;   134.9;   3.0; -14.20;  37.8;   58.2;eor
  1346;20130301;20130331;   3;   1;    0.0;  -2.2;   -4.5;    4.20;  5.84;  95.9;   143.6;   7.4; -13.00;  24.4;   30.0;eor
  1346;20130401;20130430;   3;   1;    4.9;   2.3;   -0.3;    4.10;  6.24; 108.6;   178.1;  15.4;  -8.70;  31.9;   56.6;eor
  1346;20130501;20130531;   3;   1;    6.1;   3.5;    1.2;    4.20;  6.64;  86.3;   252.4;  14.0;  -4.10;  27.6;   69.8;eor
  1346;20130601;20130630;   3;   1;   12.0;   9.0;    6.2;    4.00;  5.44; 148.2;   139.1;  25.0;  -1.00;  24.1;   27.0;eor
  1346;20130701;20130731;   3;   1;   17.0;  14.1;   11.5;    3.80;  3.68; 251.9;   169.6;  24.9;   7.10;  24.9;   60.3;eor
  1346;20130801;20130831;   3;   1;   15.1;  12.2;    9.7;    3.50;  4.24; 215.7;    94.6;  23.7;   5.60;  23.9;   30.7;eor
  1346;20130901;20130930;   3;   1;   11.5;   9.2;    6.6;    4.10;  5.20; 145.5;   266.2;  20.7;  -0.70;  34.5;   42.9;eor
  1346;20131001;20131031;   3;   1;    8.9;   6.5;    4.4;    4.70;  6.16;  88.0;   247.8;  15.9;  -2.90;  36.1;   50.6;eor
  1346;20131101;20131130;   3;   1;    1.3;  -1.1;   -3.3;    5.60;  6.48;  49.7;   255.7;   7.9; -11.80;  31.7;   44.2;eor
  1346;20131201;20131231;   3;   1;    3.8;   0.8;   -1.9;    5.20;  4.72; 106.3;   122.8;  12.2;  -7.50;  33.8;   44.1;eor
