decade, abiealba, piceabie, fagusilv, elevation, area
29, 224, 0, 776, 603, 0.125
29, 296, 0, 612, 605, 0.25
29, 256, 0, 0, 606, 0.0625
29, 228, 0, 348, 607, 0.25
29, 592, 32, 442.667, 608, 0.1875
29, 0, 0, 32, 609, 0.0625
29, 0, 0, 42.6667, 611, 0.1875
29, 720, 832, 584, 613, 0.125
29, 400, 112, 64, 615, 0.1875
29, 329.6, 0, 444.8, 616, 0.3125
29, 0, 0, 48, 617, 0.1875
29, 352, 0, 424, 618, 0.125
29, 20, 0, 32, 619, 0.25
29, 133.333, 0, 10.6667, 620, 0.1875
29, 0, 0, 16, 621, 0.125
29, 768, 57.6, 604.8, 622, 0.3125
29, 1072, 0, 906.667, 623, 0.1875
29, 325.333, 0, 42.6667, 624, 0.375
29, 592, 32, 677.333, 625, 0.1875
29, 37.3333, 0, 64, 626, 0.1875
29, 224, 456, 728, 627, 0.125
29, 16, 0, 64, 629, 0.0625
29, 92, 8, 152, 630, 0.25
29, 176, 0, 202.667, 631, 0.1875
29, 204.8, 3.2, 473.6, 632, 0.3125
29, 760, 0, 592, 633, 0.125
29, 597.333, 128, 490.667, 634, 0.1875
29, 824, 0, 656, 635, 0.125
29, 0, 0, 16, 636, 0.0625
29, 0, 0, 96, 637, 0.0625
29, 0, 0, 80, 638, 0.0625
29, 720, 0, 0, 639, 0.0625
29, 154, 44, 186, 640, 0.5
29, 752, 208, 656, 641, 0.0625
29, 232, 0, 592, 643, 0.125
29, 240, 80, 240, 644, 0.0625
29, 0, 0, 120, 645, 0.125
29, 0, 0, 304, 646, 0.0625
29, 0, 0, 44, 647, 0.25
29, 357.333, 16, 357.333, 648, 0.1875
29, 0, 0, 176, 649, 0.25
29, 562.667, 146.667, 730.667, 650, 0.375
29, 728, 224, 752, 651, 0.125
29, 138.667, 346.667, 874.667, 652, 0.1875
29, 0, 0, 336, 653, 0.125
29, 435.2, 211.2, 496, 654, 0.3125
29, 0, 0, 32, 655, 0.0625
29, 361.6, 0, 432, 656, 0.3125
29, 258.286, 0, 354.286, 657, 0.4375
29, 530.286, 84.5714, 338.286, 658, 0.4375
29, 264, 10, 366, 659, 0.5
29, 0, 0, 118.857, 660, 0.4375
29, 347.429, 11.4286, 155.429, 661, 0.4375
29, 352, 0, 563.2, 662, 0.3125
29, 572.8, 9.6, 681.6, 663, 0.3125
29, 340.571, 20.5714, 274.286, 664, 0.4375
29, 0, 48, 324, 665, 0.25
29, 74.6667, 21.3333, 565.333, 666, 0.1875
29, 201.143, 20.5714, 400, 667, 0.4375
29, 280, 0, 194, 668, 0.5
29, 177.6, 40, 204.8, 669, 0.625
29, 416, 0, 624, 670, 0.375
29, 568, 18.6667, 216, 671, 0.375
29, 118.4, 28.8, 192, 672, 0.3125
29, 108, 0, 120, 673, 0.25
29, 333.333, 152, 536, 674, 0.75
29, 264, 60, 248, 675, 0.25
29, 272, 0, 104, 676, 0.125
29, 73.1429, 18.2857, 198.857, 677, 0.4375
29, 174.545, 266.182, 149.818, 678, 0.6875
29, 172.444, 17.7778, 289.778, 679, 0.5625
29, 1.77778, 0, 172.444, 680, 0.5625
29, 538.667, 16, 560, 681, 0.375
29, 70.4, 0, 89.6, 682, 0.3125
29, 0, 0, 232, 683, 0.25
29, 94.2222, 12.4444, 199.111, 684, 0.5625
29, 441.6, 0, 230.4, 685, 0.3125
29, 577.778, 193.778, 535.111, 686, 0.5625
29, 312.889, 76.4444, 273.778, 687, 0.5625
29, 304, 0, 611.2, 688, 0.3125
29, 272, 0, 395.429, 689, 0.4375
29, 0, 0, 90.6667, 690, 0.375
29, 619.429, 13.7143, 441.143, 691, 0.4375
29, 134.667, 29.3333, 225.333, 692, 0.75
29, 812.8, 25.6, 822.4, 693, 0.3125
29, 388, 40, 328, 694, 0.25
29, 264, 24, 368, 695, 0.375
29, 0, 0, 149.333, 696, 0.1875
29, 80, 4, 134, 697, 0.5
29, 502.154, 155.077, 499.692, 698, 0.8125
29, 108, 0, 240, 699, 0.25
29, 516, 21.3333, 386.667, 700, 0.75
29, 413.714, 0, 845.714, 701, 0.4375
29, 200.727, 48, 360.727, 702, 0.6875
29, 690.286, 114.286, 893.714, 703, 0.4375
29, 464, 35.2, 440, 704, 0.625
29, 317.538, 23.3846, 237.538, 705, 0.8125
29, 432, 167, 289, 706, 1
29, 27.6364, 0, 286.545, 707, 0.6875
29, 284, 49.3333, 268, 708, 0.75
29, 152.889, 10.6667, 236.444, 709, 0.5625
29, 366.857, 27.4286, 485.714, 710, 0.875
29, 338.909, 61.0909, 274.909, 711, 0.6875
29, 145, 18, 262, 712, 1
29, 501.333, 92, 444, 713, 0.75
29, 236.444, 30.2222, 192, 714, 0.5625
29, 389.333, 16, 570.667, 715, 1.125
29, 413.714, 22.8571, 380.571, 716, 0.875
29, 118, 20, 174, 717, 0.5
29, 149.333, 0, 179.556, 718, 0.5625
29, 407.385, 97.2308, 388.923, 719, 0.8125
29, 196.571, 54.8571, 285.714, 720, 0.4375
29, 321.455, 30.5455, 416, 721, 0.6875
29, 400, 93.5385, 343.385, 722, 0.8125
29, 386.667, 138.667, 205.333, 723, 0.375
29, 214.154, 97.2308, 445.538, 724, 0.8125
29, 251.429, 0, 153.143, 725, 0.4375
29, 161, 32, 232, 726, 1
29, 478.222, 32, 343.111, 727, 0.5625
29, 190.545, 16, 270.545, 728, 0.6875
29, 219.636, 42.1818, 256, 729, 0.6875
29, 363.636, 224, 340.364, 730, 0.6875
29, 166.4, 41.6, 192, 731, 0.625
29, 407.467, 1.06667, 202.667, 732, 0.9375
29, 620.8, 123.2, 555.2, 733, 0.625
29, 440, 0, 196.8, 734, 0.625
29, 330.353, 47.0588, 429.176, 735, 1.0625
29, 433.778, 142.222, 517.333, 736, 0.5625
29, 286.667, 130.667, 261.333, 737, 0.75
29, 126.222, 5.33333, 215.111, 738, 0.5625
29, 192, 16, 128, 739, 0.5625
29, 432, 36, 440, 740, 0.75
29, 499.2, 14.4, 481.6, 741, 0.625
29, 158.222, 145.778, 549.333, 742, 0.5625
29, 376.727, 18.9091, 293.818, 743, 0.6875
29, 297, 167, 366, 744, 1
29, 588.8, 196.8, 571.2, 745, 0.625
29, 548.8, 40, 542.4, 746, 0.625
29, 416, 100, 429.333, 747, 0.75
29, 251.429, 0, 221.714, 748, 0.4375
29, 237.714, 16, 274.286, 749, 0.875
29, 520, 45.7143, 346.286, 750, 0.875
29, 505.6, 257.6, 504, 751, 0.625
29, 351.111, 0, 174.222, 752, 1.125
29, 198.667, 13.3333, 242.667, 753, 0.75
29, 670.222, 7.11111, 620.444, 754, 0.5625
29, 184.727, 32, 240, 755, 0.6875
29, 292.571, 190.857, 360, 756, 0.875
29, 283.429, 123.429, 534.857, 757, 0.4375
29, 376, 17.6, 297.6, 758, 0.625
29, 328.615, 124.308, 407.385, 759, 0.8125
29, 628.364, 5.81818, 194.909, 760, 0.6875
29, 237.714, 34.2857, 189.714, 761, 0.875
29, 795.077, 230.154, 252.308, 762, 0.8125
29, 184, 82.6667, 221.333, 763, 0.375
29, 202, 84, 158, 764, 0.5
29, 384, 154.667, 269.867, 765, 0.9375
29, 345.6, 56, 384, 766, 0.625
29, 216.889, 44.4444, 362.667, 767, 0.5625
29, 428, 33.3333, 353.333, 768, 0.75
29, 420.571, 0, 166.857, 769, 0.4375
29, 278, 102, 256, 770, 0.5
29, 30.7692, 7.38462, 148.923, 771, 0.8125
29, 181.333, 3.55556, 300.444, 772, 0.5625
29, 247.467, 226.133, 484.267, 773, 0.9375
29, 228, 98.6667, 294.667, 774, 0.75
29, 248, 186, 424, 775, 0.5
29, 338.286, 105.143, 555.429, 776, 0.4375
29, 609.6, 220.8, 568, 777, 0.625
29, 350.222, 10.6667, 350.222, 778, 0.5625
29, 462.222, 115.556, 387.556, 779, 0.5625
29, 342.667, 80, 350.667, 780, 0.75
29, 237.6, 20.8, 248.8, 781, 1.25
29, 131.2, 0, 268.8, 782, 0.625
29, 521.6, 11.2, 457.6, 783, 0.625
29, 632, 30, 324, 784, 1
29, 6.4, 0, 54.4, 785, 0.625
29, 944, 521.6, 473.6, 786, 0.3125
29, 136.615, 17.2308, 332.308, 787, 0.8125
29, 809.6, 198.4, 540.8, 788, 0.625
29, 540.8, 185.6, 395.2, 789, 0.625
29, 249.846, 43.0769, 371.692, 790, 0.8125
29, 336, 75.6364, 360.727, 791, 0.6875
29, 50.2857, 0, 123.429, 792, 0.875
29, 293.333, 144, 240, 793, 1.125
29, 374.667, 28, 305.333, 794, 0.75
29, 585.846, 257.231, 466.462, 795, 0.8125
29, 506.182, 194.909, 346.182, 796, 0.6875
29, 266.667, 141.333, 146.667, 797, 0.375
29, 397.867, 40.5333, 345.6, 798, 0.9375
29, 609.778, 17.7778, 362.667, 799, 0.5625
29, 288, 301.714, 354.286, 800, 0.875
29, 229.714, 165.714, 398.857, 801, 0.875
29, 408, 130.667, 386.667, 802, 0.375
29, 870.4, 17.6, 606.4, 803, 0.625
29, 742.667, 260, 326.667, 804, 0.75
29, 472.889, 140.444, 332.444, 805, 0.5625
29, 458.667, 87.4667, 346.667, 806, 0.9375
29, 326.154, 77.5385, 312.615, 807, 0.8125
29, 675.2, 52.8, 544, 808, 0.625
29, 236.8, 56, 299.2, 809, 0.625
29, 316, 66.6667, 176, 810, 0.75
29, 332.308, 12.3077, 296.615, 811, 0.8125
29, 386.286, 73.1429, 338.286, 812, 0.4375
29, 279.111, 16, 206.222, 813, 0.5625
29, 354.286, 38.8571, 389.714, 814, 0.875
29, 342.4, 82.1333, 439.467, 815, 0.9375
29, 404.364, 49.4545, 384, 816, 0.6875
29, 233.6, 110.4, 376, 817, 0.625
29, 374.857, 45.7143, 297.143, 818, 0.4375
29, 95, 23, 162, 819, 1
29, 449.455, 77.0909, 372.364, 820, 0.6875
29, 65.3333, 0, 77.3333, 821, 0.75
29, 189.538, 147.692, 317.538, 822, 0.8125
29, 87.1111, 1.77778, 236.444, 823, 0.5625
29, 150.4, 73.6, 140.8, 824, 0.3125
29, 651.077, 27.0769, 386.462, 825, 0.8125
29, 238.667, 110.667, 210.667, 826, 0.75
29, 217.143, 64, 212.571, 827, 0.4375
29, 384, 24.4706, 409.412, 828, 1.0625
29, 472.533, 60.8, 360.533, 829, 0.9375
29, 752, 251.636, 552.727, 830, 0.6875
29, 339.2, 118.4, 629.333, 831, 0.9375
29, 110, 48, 164, 832, 0.5
29, 260, 136, 304, 833, 0.5
29, 636.444, 30.2222, 360.889, 834, 0.5625
29, 116.8, 134.4, 230.4, 835, 0.625
29, 700.308, 167.385, 593.231, 836, 0.8125
29, 61.7143, 0, 164.571, 837, 0.4375
29, 385.6, 62.4, 332.8, 838, 0.625
29, 328.615, 46.7692, 307.692, 839, 0.8125
29, 276, 89.3333, 328, 840, 0.75
29, 444, 160, 467, 841, 1
29, 270.769, 87.3846, 320, 842, 0.8125
29, 295.273, 212.364, 379.636, 843, 0.6875
29, 308.8, 68.8, 299.2, 844, 0.625
29, 580, 140, 264, 845, 0.75
29, 514, 236, 486, 846, 0.5
29, 216, 64, 228.8, 847, 0.625
29, 507.077, 397.538, 401.231, 848, 0.8125
29, 244, 66.6667, 390.667, 849, 0.75
29, 304, 1.88235, 235.294, 850, 1.0625
29, 568, 317.333, 122.667, 851, 0.375
29, 378.667, 266.667, 238.667, 852, 0.75
29, 514, 150, 484, 853, 0.5
29, 817.333, 129.333, 526.667, 854, 0.75
29, 189.091, 119.273, 237.091, 855, 0.6875
29, 180, 24, 197.333, 856, 0.75
29, 289.882, 59.2941, 236.235, 857, 1.0625
29, 155.2, 67.2, 163.2, 858, 0.625
29, 360, 38, 528, 859, 0.5
29, 493.333, 117.333, 598.667, 860, 0.75
29, 235.429, 46.8571, 238.857, 861, 0.875
29, 304.8, 25.6, 276, 862, 1.25
29, 70.1538, 0, 93.5385, 863, 0.8125
29, 183.273, 42.1818, 241.455, 864, 0.6875
29, 512, 89.9048, 499.81, 865, 1.3125
29, 325.714, 134.857, 361.143, 866, 0.875
29, 410.667, 54.0952, 387.81, 867, 1.3125
29, 325.647, 39.5294, 307.765, 868, 1.0625
29, 497.231, 84.9231, 408.615, 869, 0.8125
29, 314, 73, 248, 870, 1
29, 268.235, 17.8824, 231.529, 871, 1.0625
29, 457.412, 50.8235, 447.059, 872, 1.0625
29, 162.824, 95.0588, 357.647, 873, 1.0625
29, 333.714, 75.4286, 322.286, 874, 1.3125
29, 306.824, 73.4118, 288, 875, 1.0625
29, 272, 115.765, 217.412, 876, 1.0625
29, 398.857, 99.4286, 448, 877, 0.875
29, 398.933, 64, 321.067, 878, 0.9375
29, 436.364, 77.8182, 322.182, 879, 1.375
29, 429.714, 92.5714, 353.143, 880, 0.875
29, 194, 38, 237, 881, 1
29, 240, 49.0667, 235.733, 882, 0.9375
29, 385.778, 107.556, 296.889, 883, 1.125
29, 346.353, 136.471, 309.647, 884, 1.0625
29, 200, 212, 200, 885, 1
29, 248, 41.6, 340.8, 886, 1.25
29, 304, 22.4, 305.067, 887, 0.9375
29, 352, 163.429, 397.143, 888, 1.75
29, 229.647, 103.529, 246.588, 889, 1.0625
29, 257.6, 60.8, 201.6, 890, 0.625
29, 133, 33, 270, 891, 1
29, 323.368, 165.895, 306.526, 892, 1.1875
29, 170.182, 80.7273, 228.364, 893, 1.375
29, 104.96, 8.96, 156.16, 894, 1.5625
29, 440, 2.28571, 260.571, 895, 0.875
29, 315.733, 130.133, 330.667, 896, 0.9375
29, 218.667, 19.0476, 150.095, 897, 1.3125
29, 72, 9.6, 173.6, 898, 1.25
29, 155.294, 57.4118, 168.471, 899, 1.0625
29, 176, 18.4615, 179.692, 900, 0.8125
29, 312, 95.1111, 213.333, 901, 1.125
29, 176.762, 57.1429, 304.762, 902, 1.3125
29, 423, 238, 447, 903, 1
29, 227.765, 63.0588, 256, 904, 1.0625
29, 281.6, 132.8, 289.6, 905, 1.25
29, 195.692, 66.4615, 182.154, 906, 0.8125
29, 120, 12, 124, 907, 0.75
29, 394.353, 102.588, 402.824, 908, 1.0625
29, 242.783, 20.1739, 235.826, 909, 1.4375
29, 548.364, 209.455, 359.273, 910, 0.6875
29, 166.737, 60.6316, 266.947, 911, 1.1875
29, 356.444, 92.4444, 307.556, 912, 1.125
29, 403.765, 124.235, 378.353, 913, 1.0625
29, 473.6, 120.533, 482.133, 914, 0.9375
29, 218.667, 192, 242.286, 915, 1.3125
29, 197.053, 32.8421, 272, 916, 1.1875
29, 567.333, 120, 441.333, 917, 1.5
29, 240, 41.6, 155.2, 918, 0.625
29, 232, 22.2222, 221.333, 919, 1.125
29, 392.727, 54.5455, 362.909, 920, 1.375
29, 400.762, 276.571, 444.19, 921, 1.3125
29, 266.24, 128.64, 200.32, 922, 1.5625
29, 349.6, 14.4, 292.8, 923, 1.25
29, 224.842, 86.7368, 243.368, 924, 1.1875
29, 220.308, 100.923, 190.769, 925, 0.8125
29, 227.556, 19.5556, 226.667, 926, 1.125
29, 216, 46.8571, 202.286, 927, 0.875
29, 297.714, 85.7143, 273.143, 928, 1.75
29, 290.909, 296, 504, 929, 1.375
29, 204.235, 79.0588, 141.176, 930, 1.0625
29, 323.048, 91.4286, 371.81, 931, 1.3125
29, 236, 66.8571, 257.143, 932, 1.75
29, 180.667, 20, 189.333, 933, 1.5
29, 570.353, 215.529, 380.235, 934, 1.0625
29, 413.091, 210.182, 373.818, 935, 1.375
29, 259.84, 128, 189.44, 936, 1.5625
29, 359.68, 77.44, 260.48, 937, 1.5625
29, 218.074, 85.9259, 234.667, 938, 1.6875
29, 271.158, 105.263, 282.105, 939, 1.1875
29, 383.467, 132.8, 374.4, 940, 1.875
29, 431.333, 90, 314.667, 941, 1.5
29, 185.806, 13.4194, 137.29, 942, 1.9375
29, 280, 123.429, 293.714, 943, 0.875
29, 340.571, 133.333, 411.429, 944, 1.3125
29, 498.963, 70.5185, 367.407, 945, 1.6875
29, 301.6, 174.4, 349.6, 946, 1.25
29, 464.485, 118.788, 339.879, 947, 2.0625
29, 344, 90.6667, 292.444, 948, 1.125
29, 309.189, 96.4324, 276.757, 949, 2.3125
29, 317.935, 135.742, 346.839, 950, 1.9375
29, 254.118, 125.176, 285.176, 951, 2.125
29, 249.067, 17.6, 257.6, 952, 1.875
29, 305.951, 55.4146, 277.854, 953, 2.5625
29, 265.6, 60.2667, 231.467, 954, 1.875
29, 255.289, 112.356, 262.044, 955, 2.8125
29, 292.622, 89.2444, 282.667, 956, 2.8125
29, 217.806, 140.903, 205.935, 957, 1.9375
29, 342.788, 66.9091, 278.788, 958, 2.0625
29, 198.4, 80.64, 263.68, 959, 1.5625
29, 284.667, 33.3333, 313.333, 960, 1.5
29, 284.444, 25.4815, 274.963, 961, 1.6875
29, 280, 117.333, 252, 962, 0.75
29, 219.733, 69.3333, 154.667, 963, 0.9375
29, 320.842, 46.3158, 167.579, 964, 1.1875
29, 324.923, 51.6923, 226.462, 965, 0.8125
29, 404.923, 192, 369.231, 966, 0.8125
29, 364.571, 141.714, 336, 967, 0.875
29, 346.353, 16, 249.412, 968, 1.0625
29, 304.889, 98.6667, 311.111, 969, 1.125
29, 284.571, 144, 278.857, 970, 0.875
29, 197.333, 42, 172.667, 971, 1.5
29, 271.238, 56.381, 188.19, 972, 1.3125
29, 167.273, 140.364, 191.273, 973, 1.375
29, 337, 65, 220, 974, 1
29, 330.667, 144, 197.333, 975, 1.3125
29, 207.059, 77.1765, 221.176, 976, 1.0625
29, 261.714, 50.2857, 232, 977, 0.875
29, 299.2, 77.6, 268.8, 978, 1.25
29, 323.2, 54.4, 220.8, 979, 0.9375
29, 283, 60, 211, 980, 1
29, 286.857, 106.286, 236.571, 981, 0.875
29, 264, 59.4286, 201.143, 982, 0.875
29, 286.118, 83.7647, 316.235, 983, 1.0625
29, 190.667, 36, 161.333, 984, 0.75
29, 319.2, 202.4, 338.4, 985, 1.25
29, 181.818, 58.1818, 146.909, 986, 0.6875
29, 177.231, 12.3077, 145.231, 987, 0.8125
29, 223, 44, 245, 988, 1
29, 281.6, 84.2667, 279.467, 989, 0.9375
29, 413.6, 81.6, 259.2, 990, 1.25
29, 90.6667, 0, 208, 991, 0.1875
30, 16, 0, 600, 603, 0.125
30, 16, 0, 416, 605, 0.25
30, 176, 0, 0, 606, 0.0625
30, 40, 0, 180, 607, 0.25
30, 549.333, 5.33333, 378.667, 608, 0.1875
30, 0, 0, 32, 609, 0.0625
30, 0, 0, 26.6667, 611, 0.1875
30, 560, 800, 456, 613, 0.125
30, 378.667, 101.333, 298.667, 615, 0.1875
30, 259.2, 0, 352, 616, 0.3125
30, 128, 32, 122.667, 617, 0.1875
30, 24, 0, 216, 618, 0.125
30, 20, 0, 24, 619, 0.25
30, 80, 0, 10.6667, 620, 0.1875
30, 1296, 0, 960, 621, 0.125
30, 688, 51.2, 505.6, 622, 0.3125
30, 896, 0, 773.333, 623, 0.1875
30, 237.333, 0, 29.3333, 624, 0.375
30, 490.667, 0, 533.333, 625, 0.1875
30, 0, 0, 58.6667, 626, 0.1875
30, 144, 440, 664, 627, 0.125
30, 16, 0, 32, 629, 0.0625
30, 332, 68, 304, 630, 0.25
30, 0, 0, 64, 631, 0.1875
30, 156.8, 0, 374.4, 632, 0.3125
30, 480, 0, 496, 633, 0.125
30, 432, 0, 597.333, 634, 0.1875
30, 248, 0, 592, 635, 0.125
30, 0, 0, 16, 636, 0.0625
30, 0, 0, 64, 637, 0.0625
30, 0, 0, 48, 638, 0.0625
30, 480, 0, 0, 639, 0.0625
30, 142, 266, 418, 640, 0.5
30, 720, 16, 560, 641, 0.0625
30, 456, 0, 920, 643, 0.125
30, 160, 0, 208, 644, 0.0625
30, 352, 80, 336, 645, 0.125
30, 0, 0, 128, 646, 0.0625
30, 0, 0, 28, 647, 0.25
30, 410.667, 0, 437.333, 648, 0.1875
30, 0, 0, 112, 649, 0.25
30, 384, 34.6667, 592, 650, 0.375
30, 520, 8, 536, 651, 0.125
30, 64, 0, 736, 652, 0.1875
30, 0, 0, 184, 653, 0.125
30, 300.8, 6.4, 412.8, 654, 0.3125
30, 0, 0, 32, 655, 0.0625
30, 736, 0, 838.4, 656, 0.3125
30, 237.714, 11.4286, 349.714, 657, 0.4375
30, 653.714, 6.85714, 443.429, 658, 0.4375
30, 236, 0, 356, 659, 0.5
30, 121.143, 0, 194.286, 660, 0.4375
30, 443.429, 157.714, 308.571, 661, 0.4375
30, 272, 0, 464, 662, 0.3125
30, 880, 0, 953.6, 663, 0.3125
30, 54.8571, 0, 169.143, 664, 0.4375
30, 0, 48, 248, 665, 0.25
30, 224, 0, 586.667, 666, 0.1875
30, 470.857, 16, 637.714, 667, 0.4375
30, 194, 0, 136, 668, 0.5
30, 129.6, 54.4, 208, 669, 0.625
30, 392, 0, 792, 670, 0.375
30, 418.667, 0, 104, 671, 0.375
30, 38.4, 0, 96, 672, 0.3125
30, 0, 0, 40, 673, 0.25
30, 266.667, 68, 474.667, 674, 0.75
30, 336, 72, 400, 675, 0.25
30, 0, 0, 72, 676, 0.125
30, 372.571, 18.2857, 425.143, 677, 0.4375
30, 261.818, 353.455, 222.545, 678, 0.6875
30, 120.889, 17.7778, 158.222, 679, 0.5625
30, 1.77778, 0, 106.667, 680, 0.5625
30, 458.667, 5.33333, 472, 681, 0.375
30, 54.4, 0, 67.2, 682, 0.3125
30, 124, 0, 232, 683, 0.25
30, 60.4444, 17.7778, 179.556, 684, 0.5625
30, 131.2, 0, 169.6, 685, 0.3125
30, 448, 152.889, 481.778, 686, 0.5625
30, 224, 12.4444, 206.222, 687, 0.5625
30, 192, 0, 499.2, 688, 0.3125
30, 326.857, 0, 397.714, 689, 0.4375
30, 0, 0, 56, 690, 0.375
30, 521.143, 0, 411.429, 691, 0.4375
30, 198.667, 49.3333, 302.667, 692, 0.75
30, 444.8, 0, 681.6, 693, 0.3125
30, 168, 36, 300, 694, 0.25
30, 253.333, 0, 322.667, 695, 0.375
30, 0, 0, 90.6667, 696, 0.1875
30, 230, 170, 242, 697, 0.5
30, 379.077, 9.84615, 491.077, 698, 0.8125
30, 108, 0, 172, 699, 0.25
30, 538.667, 104, 429.333, 700, 0.75
30, 306.286, 0, 653.714, 701, 0.4375
30, 148.364, 30.5455, 272, 702, 0.6875
30, 500.571, 13.7143, 713.143, 703, 0.4375
30, 291.2, 68.8, 464, 704, 0.625
30, 368, 33.2308, 237.538, 705, 0.8125
30, 535, 39, 442, 706, 1
30, 80, 30.5455, 250.182, 707, 0.6875
30, 198.667, 0, 197.333, 708, 0.75
30, 216.889, 158.222, 366.222, 709, 0.5625
30, 340.571, 90.2857, 475.429, 710, 0.875
30, 311.273, 33.4545, 285.091, 711, 0.6875
30, 131, 24, 244, 712, 1
30, 386.667, 14.6667, 369.333, 713, 0.75
30, 158.222, 65.7778, 234.667, 714, 0.5625
30, 348.444, 46.2222, 520.889, 715, 1.125
30, 248, 20.5714, 276.571, 716, 0.875
30, 158, 6, 210, 717, 0.5
30, 99.5556, 35.5556, 144, 718, 0.5625
30, 284.308, 87.3846, 299.077, 719, 0.8125
30, 258.286, 25.1429, 889.143, 720, 0.4375
30, 350.545, 61.0909, 448, 721, 0.6875
30, 505.846, 71.3846, 443.077, 722, 0.8125
30, 240, 117.333, 192, 723, 0.375
30, 329.846, 82.4615, 480, 724, 0.8125
30, 134.857, 0, 244.571, 725, 0.4375
30, 148, 30, 176, 726, 1
30, 558.222, 88.8889, 417.778, 727, 0.5625
30, 174.545, 11.6364, 253.091, 728, 0.6875
30, 352, 97.4545, 315.636, 729, 0.6875
30, 366.545, 210.909, 301.091, 730, 0.6875
30, 144, 32, 145.6, 731, 0.625
30, 439.467, 89.6, 251.733, 732, 0.9375
30, 580.8, 30.4, 462.4, 733, 0.625
30, 435.2, 0, 200, 734, 0.625
30, 272.941, 3.76471, 340.706, 735, 1.0625
30, 302.222, 129.778, 464, 736, 0.5625
30, 253.333, 40, 230.667, 737, 0.75
30, 135.111, 5.33333, 193.778, 738, 0.5625
30, 165.333, 88.8889, 55.1111, 739, 0.5625
30, 400, 1.33333, 341.333, 740, 0.75
30, 388.8, 11.2, 422.4, 741, 0.625
30, 104.889, 97.7778, 424.889, 742, 0.5625
30, 344.727, 18.9091, 235.636, 743, 0.6875
30, 413, 194, 545, 744, 1
30, 566.4, 68.8, 536, 745, 0.625
30, 408, 20.8, 451.2, 746, 0.625
30, 414.667, 28, 353.333, 747, 0.75
30, 235.429, 0, 123.429, 748, 0.4375
30, 398.857, 24, 425.143, 749, 0.875
30, 365.714, 38.8571, 258.286, 750, 0.875
30, 392, 180.8, 428.8, 751, 0.625
30, 291.556, 8.88889, 186.667, 752, 1.125
30, 297.333, 48, 304, 753, 0.75
30, 508.444, 0, 510.222, 754, 0.5625
30, 113.455, 7.27273, 145.455, 755, 0.6875
30, 265.143, 171.429, 297.143, 756, 0.875
30, 297.143, 4.57143, 473.143, 757, 0.4375
30, 388.8, 25.6, 299.2, 758, 0.625
30, 491.077, 151.385, 363.077, 759, 0.8125
30, 530.909, 27.6364, 210.909, 760, 0.6875
30, 321.143, 113.143, 308.571, 761, 0.875
30, 729.846, 60.3077, 222.769, 762, 0.8125
30, 330.667, 82.6667, 341.333, 763, 0.375
30, 138, 60, 112, 764, 0.5
30, 329.6, 32, 290.133, 765, 0.9375
30, 596.8, 296, 494.4, 766, 0.625
30, 160, 21.3333, 332.444, 767, 0.5625
30, 760, 105.333, 512, 768, 0.75
30, 416, 11.4286, 141.714, 769, 0.4375
30, 268, 90, 210, 770, 0.5
30, 284.308, 61.5385, 368, 771, 0.8125
30, 291.556, 119.111, 456.889, 772, 0.5625
30, 205.867, 200.533, 426.667, 773, 0.9375
30, 368, 69.3333, 361.333, 774, 0.75
30, 222, 158, 322, 775, 0.5
30, 267.429, 68.5714, 500.571, 776, 0.4375
30, 596.8, 182.4, 548.8, 777, 0.625
30, 348.444, 5.33333, 280.889, 778, 0.5625
30, 350.222, 76.4444, 378.667, 779, 0.5625
30, 466.667, 246.667, 449.333, 780, 0.75
30, 233.6, 17.6, 190.4, 781, 1.25
30, 238.4, 59.2, 328, 782, 0.625
30, 441.6, 4.8, 432, 783, 0.625
30, 512, 17, 256, 784, 1
30, 86.4, 27.2, 116.8, 785, 0.625
30, 905.6, 364.8, 489.6, 786, 0.3125
30, 206.769, 49.2308, 279.385, 787, 0.8125
30, 708.8, 12.8, 489.6, 788, 0.625
30, 377.6, 169.6, 340.8, 789, 0.625
30, 473.846, 56.6154, 374.154, 790, 0.8125
30, 333.091, 46.5455, 341.818, 791, 0.6875
30, 243.429, 0, 261.714, 792, 0.875
30, 448.889, 29.3333, 255.111, 793, 1.125
30, 340, 74.6667, 388, 794, 0.75
30, 614.154, 92.3077, 532.923, 795, 0.8125
30, 439.273, 138.182, 347.636, 796, 0.6875
30, 240, 61.3333, 128, 797, 0.375
30, 459.733, 22.4, 406.4, 798, 0.9375
30, 602.667, 17.7778, 364.444, 799, 0.5625
30, 291.429, 276.571, 360, 800, 0.875
30, 149.714, 137.143, 360, 801, 0.875
30, 594.667, 125.333, 554.667, 802, 0.375
30, 796.8, 17.6, 608, 803, 0.625
30, 689.333, 197.333, 328, 804, 0.75
30, 743.111, 103.111, 640, 805, 0.5625
30, 420.267, 93.8667, 313.6, 806, 0.9375
30, 643.692, 145.231, 593.231, 807, 0.8125
30, 614.4, 64, 417.6, 808, 0.625
30, 89.6, 41.6, 243.2, 809, 0.625
30, 413.333, 80, 240, 810, 0.75
30, 301.538, 36.9231, 288, 811, 0.8125
30, 336, 13.7143, 283.429, 812, 0.4375
30, 554.667, 3.55556, 391.111, 813, 0.5625
30, 345.143, 29.7143, 273.143, 814, 0.875
30, 332.8, 72.5333, 406.4, 815, 0.9375
