decade, abiealba, fagusilv, elevation, area
6, 76.0443, 220.637, 607, 0.25
6, 9.00533, 274.05, 608, 0.1875
6, 0, 289.796, 609, 0.0625
6, 0, 303.035, 611, 0.1875
6, 150.076, 151.049, 613, 0.125
6, 96.7485, 199.314, 615, 0.1875
6, 120.269, 178.538, 616, 0.3125
6, 0, 300.589, 617, 0.1875
6, 0, 298.99, 618, 0.125
6, 74.9002, 230.628, 619, 0.25
6, 0, 309.542, 620, 0.1875
6, 0, 300.001, 621, 0.125
6, 1.07071, 283.042, 622, 0.3125
6, 0, 289.831, 623, 0.1875
6, 0.608886, 299.253, 624, 0.375
6, 0, 290.495, 625, 0.1875
6, 101.059, 201.195, 626, 0.1875
6, 169.249, 110.12, 627, 0.125
6, 0, 313.078, 629, 0.0625
6, 0, 305.54, 630, 0.25
6, 0, 297.991, 631, 0.1875
6, 62.0147, 240.056, 632, 0.3125
6, 0, 311.234, 633, 0.125
6, 0, 300.02, 634, 0.1875
6, 151.303, 157.498, 635, 0.125
6, 0, 291.347, 636, 0.0625
6, 0, 302.561, 637, 0.0625
6, 0, 285.703, 638, 0.0625
6, 0, 309.201, 639, 0.0625
6, 0.880383, 298.057, 640, 0.5
6, 0, 298.818, 641, 0.0625
6, 0, 301.587, 643, 0.125
6, 0, 286.966, 644, 0.0625
6, 0, 283.31, 645, 0.125
6, 0, 288.984, 646, 0.0625
6, 0, 291.878, 647, 0.25
6, 4.72499, 273.538, 648, 0.1875
6, 0, 290.854, 649, 0.25
6, 0, 296.642, 650, 0.375
6, 146.777, 154.629, 651, 0.125
6, 0, 302.92, 652, 0.1875
6, 0, 299.963, 653, 0.125
6, 117.471, 176.092, 654, 0.3125
6, 0, 269.31, 655, 0.0625
6, 60.1062, 240.122, 656, 0.3125
6, 0, 304.497, 657, 0.4375
6, 42.6813, 261.9, 658, 0.4375
6, 0, 298.754, 659, 0.5
6, 42.9379, 262.771, 660, 0.4375
6, 0, 295.085, 661, 0.4375
6, 0, 292.943, 662, 0.3125
6, 0, 294.14, 663, 0.3125
6, 86.2988, 216.469, 664, 0.4375
6, 0, 303.965, 665, 0.25
6, 0, 298.026, 666, 0.1875
6, 0, 302.953, 667, 0.4375
6, 37.3161, 264.706, 668, 0.5
6, 0, 296.195, 669, 0.625
6, 0, 293.481, 670, 0.375
6, 49.4476, 253.326, 671, 0.375
6, 59.5835, 244.882, 672, 0.3125
6, 0, 306.222, 673, 0.25
6, 25.1702, 279.758, 674, 0.75
6, 0, 308.092, 675, 0.25
6, 0, 301.709, 676, 0.125
6, 42.9522, 253.404, 677, 0.4375
6, 0, 297.688, 678, 0.6875
6, 33.6429, 273.073, 679, 0.5625
6, 0, 295.758, 680, 0.5625
6, 150.356, 145.423, 681, 0.375
6, 0, 292.095, 682, 0.3125
6, 0, 300.327, 683, 0.25
6, 32.6814, 266.576, 684, 0.5625
6, 0, 297.312, 685, 0.3125
6, 33.4426, 272.269, 686, 0.5625
6, 0, 298.297, 687, 0.5625
6, 60.6725, 242.614, 688, 0.3125
6, 127.968, 165.385, 689, 0.4375
6, 0, 296.644, 690, 0.375
6, 0, 300.18, 691, 0.4375
6, 24.6781, 274.527, 692, 0.75
6, 60.0508, 251.394, 693, 0.3125
6, 0, 297.216, 694, 0.25
6, 50.1528, 251.501, 695, 0.375
6, 98.8911, 201.034, 696, 0.1875
6, 0, 298.007, 697, 0.5
6, 46.3912, 253.713, 698, 0.8125
6, 0, 293.356, 699, 0.25
6, 24.3487, 279.585, 700, 0.75
6, 0, 302.374, 701, 0.4375
6, 0, 302.872, 702, 0.6875
6, 42.4126, 253.423, 703, 0.4375
6, 60.426, 236.084, 704, 0.625
6, 0, 301.213, 705, 0.8125
6, 0, 297.454, 706, 1
6, 54.6711, 249.075, 707, 0.6875
6, 0, 303.768, 708, 0.75
6, 0, 306.42, 709, 0.5625
6, 42.2953, 255.484, 710, 0.875
6, 0, 301.022, 711, 0.6875
6, 0.0791289, 299.458, 712, 1
6, 24.2021, 279.454, 713, 0.75
6, 67.116, 235.958, 714, 0.5625
6, 67.2978, 228.599, 715, 1.125
6, 21.3288, 284.234, 716, 0.875
6, 36.7451, 267.718, 717, 0.5
6, 99.9598, 202.473, 718, 0.5625
6, 0, 303.738, 719, 0.8125
6, 0, 303.969, 720, 0.4375
6, 27.6383, 282.85, 721, 0.6875
6, 0, 299.253, 722, 0.8125
6, 0, 310.169, 723, 0.375
6, 0, 303.161, 724, 0.8125
6, 42.5561, 261.819, 725, 0.4375
6, 18.1534, 280.919, 726, 1
6, 31.8594, 268.452, 727, 0.5625
6, 0.173047, 302.11, 728, 0.6875
6, 0, 301.829, 729, 0.6875
6, 0.139557, 299.728, 730, 0.6875
6, 0, 303.995, 731, 0.625
6, 40.5276, 261.077, 732, 0.9375
6, 29.9126, 272.409, 733, 0.625
6, 0, 302.276, 734, 0.625
6, 0, 297.849, 735, 1.0625
6, 0, 299.947, 736, 0.5625
6, 74.9583, 227.236, 737, 0.75
6, 0.189886, 295.626, 738, 0.5625
6, 0, 309.21, 739, 0.5625
6, 49.847, 247.046, 740, 0.75
6, 29.7593, 272.879, 741, 0.625
6, 0, 302.093, 742, 0.5625
6, 29.7417, 256.143, 743, 0.6875
6, 39.2287, 255.89, 744, 1
6, 29.9359, 275.965, 745, 0.625
6, 59.5648, 241.527, 746, 0.625
6, 28.4734, 259.61, 747, 0.75
6, 0.13781, 287.064, 748, 0.4375
6, 24.3733, 277.386, 749, 0.875
6, 4.8824, 283.518, 750, 0.875
6, 4.45223, 288.678, 751, 0.625
6, 67.1763, 230.067, 752, 1.125
6, 8.42151, 289.583, 753, 0.75
6, 35.9221, 257.248, 754, 0.5625
6, 0.582837, 298.593, 755, 0.6875
6, 66.3277, 227.171, 756, 0.875
6, 51.6428, 208.832, 757, 0.4375
6, 32.6473, 256.286, 758, 0.625
6, 24.1383, 268.222, 759, 0.8125
6, 27.492, 280.605, 760, 0.6875
6, 49.1993, 240.621, 761, 0.875
6, 26.3809, 262.803, 762, 0.8125
6, 153.986, 133.404, 763, 0.375
6, 38.422, 260.671, 764, 0.5
6, 22.025, 277.463, 765, 0.9375
6, 5.36642, 288.852, 766, 0.625
6, 39.6281, 238.855, 767, 0.5625
6, 0.202093, 297.031, 768, 0.75
6, 13.0094, 271.638, 769, 0.4375
6, 76.0077, 225.459, 770, 0.5
6, 24.7538, 270.306, 771, 0.8125
6, 4.71343, 281.862, 772, 0.5625
6, 61.0993, 222.72, 773, 0.9375
6, 2.32832, 286.594, 774, 0.75
6, 0.727527, 285.898, 775, 0.5
6, 49.6793, 217.374, 776, 0.4375
6, 86.0718, 205.668, 777, 0.625
6, 0.511443, 301.995, 778, 0.5625
6, 24.7333, 263.492, 779, 0.5625
6, 50.4129, 244.613, 780, 0.75
6, 19.1728, 272.474, 781, 1.25
6, 34.5918, 263.715, 782, 0.625
6, 29.3648, 249.111, 783, 0.625
6, 18.9908, 273.939, 784, 1
6, 33.7998, 257.389, 785, 0.625
6, 61.403, 243.715, 786, 0.3125
6, 24.0055, 270.038, 787, 0.8125
6, 55.7093, 242.591, 788, 0.625
6, 28.9159, 263.742, 789, 0.625
6, 23.3024, 279.18, 790, 0.8125
6, 0.371977, 302.1, 791, 0.6875
6, 21.1072, 283.913, 792, 0.875
6, 18.4855, 270.581, 793, 1.125
6, 0, 308.186, 794, 0.75
6, 0.217989, 303.347, 795, 0.8125
6, 0.445336, 298.1, 796, 0.6875
6, 10.005, 271.731, 797, 0.375
6, 42.1387, 256.808, 798, 0.9375
6, 0, 304.414, 799, 0.5625
6, 3.31035, 290.639, 800, 0.875
6, 26.1535, 263.767, 801, 0.875
6, 50.3952, 235.565, 802, 0.375
6, 0.647733, 291.853, 803, 0.625
6, 48.0581, 252.659, 804, 0.75
6, 36.3797, 248.643, 805, 0.5625
6, 0.424277, 300.811, 806, 0.9375
6, 1.71615, 279.929, 807, 0.8125
6, 28.9359, 275.043, 808, 0.625
6, 66.2722, 230.067, 809, 0.625
6, 0.524434, 297.547, 810, 0.75
6, 11.6607, 276.027, 811, 0.8125
6, 42.2915, 255.73, 812, 0.4375
6, 66.3715, 234.141, 813, 0.5625
6, 45.7065, 236.507, 814, 0.875
6, 21.6735, 277.105, 815, 0.9375
6, 4.59451, 278.575, 816, 0.6875
6, 57.7538, 243.61, 817, 0.625
6, 43.3413, 258.972, 818, 0.4375
6, 45.8957, 247.24, 819, 1
6, 27.3708, 273.968, 820, 0.6875
6, 1.0588, 300.041, 821, 0.75
6, 22.4533, 279.987, 822, 0.8125
6, 0, 294.076, 823, 0.5625
6, 0.337318, 300.047, 824, 0.3125
6, 1.36372, 295.326, 825, 0.8125
6, 23.858, 284.828, 826, 0.75
6, 42.4208, 257.039, 827, 0.4375
6, 51.7298, 253.718, 828, 1.0625
6, 25.0586, 274.703, 829, 0.9375
6, 25.797, 277.6, 830, 0.6875
6, 36.9649, 258.791, 831, 0.9375
6, 0.273026, 292.861, 832, 0.5
6, 37.7551, 272.694, 833, 0.5
6, 0, 312.168, 834, 0.5625
6, 27.673, 279.927, 835, 0.625
6, 22.9863, 272.811, 836, 0.8125
6, 45.1434, 248.024, 837, 0.4375
6, 0.0635753, 303.369, 838, 0.625
6, 1.45144, 299.635, 839, 0.8125
6, 0.0582269, 304.74, 840, 0.75
6, 18.3889, 269.737, 841, 1
6, 44.8644, 260.725, 842, 0.8125
6, 26.7852, 277.881, 843, 0.6875
6, 29.809, 279.938, 844, 0.625
6, 0.586695, 300.042, 845, 0.75
6, 79.923, 213.085, 846, 0.5
6, 0, 307.48, 847, 0.625
6, 21.624, 279.805, 848, 0.8125
6, 0, 309.353, 849, 0.75
6, 0.280114, 300.363, 850, 1.0625
6, 50.8293, 258.247, 851, 0.375
6, 25.0643, 268.787, 852, 0.75
6, 38.7307, 251.176, 853, 0.5
6, 49.7917, 238.805, 854, 0.75
6, 27.5805, 278.8, 855, 0.6875
6, 69.8802, 226.133, 856, 0.75
6, 0.160194, 300.918, 857, 1.0625
6, 27.145, 278.108, 858, 0.625
6, 1.61275, 294.429, 859, 0.5
6, 32.8748, 261.153, 860, 0.75
6, 8.18168, 300.86, 861, 0.875
6, 30.051, 267.81, 862, 1.25
6, 20.9526, 284.22, 863, 0.8125
6, 55.7495, 250.274, 864, 0.6875
6, 0.354233, 306.783, 865, 1.3125
6, 0, 305.448, 866, 0.875
6, 57.3659, 240.02, 867, 1.3125
6, 17.145, 288.06, 868, 1.0625
6, 0.333859, 306.888, 869, 0.8125
6, 1.42786, 294.181, 870, 1
6, 55.1981, 226.307, 871, 1.0625
6, 53.8062, 243.512, 872, 1.0625
6, 26.8008, 243.836, 873, 1.0625
6, 18.178, 262.872, 874, 1.3125
6, 17.733, 286.419, 875, 1.0625
6, 2.67459, 291.472, 876, 1.0625
6, 65.9147, 224.653, 877, 0.875
6, 43.8497, 246.857, 878, 0.9375
6, 52.0717, 233.654, 879, 1.375
6, 22.6642, 269.263, 880, 0.875
6, 73.76, 219.204, 881, 1
6, 30.6902, 247.67, 882, 0.9375
6, 2.07261, 285.665, 883, 1.125
6, 49.6791, 239.553, 884, 1.0625
6, 54.552, 220.634, 885, 1
6, 47.5737, 233.263, 886, 1.25
6, 85.4987, 197.776, 887, 0.9375
6, 36.0847, 255.841, 888, 1.75
6, 4.24477, 279.417, 889, 1.0625
6, 13.1562, 262.266, 890, 0.625
6, 19.2399, 261.616, 891, 1
6, 33.2929, 244.564, 892, 1.1875
6, 6.26828, 277.277, 893, 1.375
6, 65.0323, 216.253, 894, 1.5625
6, 28.2628, 239.002, 895, 0.875
6, 26.3817, 260.544, 896, 0.9375
6, 33.0068, 234.877, 897, 1.3125
6, 1.43893, 290.083, 898, 1.25
6, 54.4746, 214.316, 899, 1.0625
6, 4.01696, 273.117, 900, 0.8125
6, 6.57445, 275.074, 901, 1.125
6, 8.67388, 272.953, 902, 1.3125
6, 8.52561, 256.364, 903, 1
6, 7.34076, 267.725, 904, 1.0625
6, 52.9004, 222.872, 905, 1.25
6, 46.2943, 233.345, 906, 0.8125
6, 14.8134, 269.672, 907, 0.75
6, 1.86457, 295.493, 908, 1.0625
6, 16.0278, 256.046, 909, 1.4375
6, 30.1967, 250.866, 910, 0.6875
6, 24.7919, 247.542, 911, 1.1875
6, 36.091, 248.189, 912, 1.125
6, 25.0438, 248.769, 913, 1.0625
6, 31.3477, 243.81, 914, 0.9375
6, 29.4533, 263.108, 915, 1.3125
6, 10.5404, 257.991, 916, 1.1875
6, 33.9897, 235.184, 917, 1.5
6, 11.034, 252.653, 918, 0.625
6, 47.8899, 235.875, 919, 1.125
6, 47.0824, 225.16, 920, 1.375
6, 38.7693, 237.196, 921, 1.3125
6, 38.2761, 251.523, 922, 1.5625
6, 34.987, 230.525, 923, 1.25
6, 25.5365, 245.356, 924, 1.1875
6, 28.3167, 253.289, 925, 0.8125
6, 7.24559, 262.885, 926, 1.125
6, 63.3448, 232.843, 927, 0.875
6, 67.8658, 213.72, 928, 1.75
6, 65.0205, 207.772, 929, 1.375
6, 7.44252, 281.232, 930, 1.0625
6, 31.1241, 251.256, 931, 1.3125
6, 36.5073, 235.363, 932, 1.75
6, 74.2579, 213.552, 933, 1.5
6, 17.5283, 275.144, 934, 1.0625
6, 59.6823, 228.571, 935, 1.375
6, 53.971, 223.952, 936, 1.5625
6, 17.0593, 259.301, 937, 1.5625
6, 25.9745, 258.605, 938, 1.6875
6, 35.793, 246.554, 939, 1.1875
6, 31.0997, 259.975, 940, 1.875
6, 20.6607, 266.64, 941, 1.5
6, 39.3134, 242.245, 942, 1.9375
6, 64.551, 230.723, 943, 0.875
6, 106.07, 177.675, 944, 1.3125
6, 14.4842, 274.589, 945, 1.6875
6, 36.4449, 250.073, 946, 1.25
6, 26.3121, 262.776, 947, 2.0625
6, 18.7755, 270.929, 948, 1.125
6, 37.9997, 246.759, 949, 2.3125
6, 59.595, 228.72, 950, 1.9375
6, 30.5514, 253.456, 951, 2.125
6, 36.2081, 250.571, 952, 1.875
6, 19.4939, 262.761, 953, 2.5625
6, 33.2802, 252.207, 954, 1.875
6, 30.4224, 253.651, 955, 2.8125
6, 28.3839, 260.29, 956, 2.8125
6, 66.0068, 217.613, 957, 1.9375
6, 19.507, 279.678, 958, 2.0625
6, 29.3079, 261.444, 959, 1.5625
6, 16.8117, 265.055, 960, 1.5
6, 61.0475, 223.764, 961, 1.6875
6, 25.0976, 247.368, 962, 0.75
6, 28.2659, 259.941, 963, 0.9375
6, 20.9216, 254.971, 964, 1.1875
6, 5.33247, 280.007, 965, 0.8125
6, 50.1842, 239.743, 966, 0.8125
6, 30.3578, 249.609, 967, 0.875
6, 23.3763, 248.143, 968, 1.0625
6, 33.9243, 252.181, 969, 1.125
6, 58.9662, 208.436, 970, 0.875
6, 4.46785, 278.618, 971, 1.5
6, 3.51136, 280.786, 972, 1.3125
6, 57.9686, 219.6, 973, 1.375
6, 23.3036, 252.689, 974, 1
6, 32.698, 239.238, 975, 1.3125
6, 38.1184, 247.073, 976, 1.0625
6, 44.1892, 237.811, 977, 0.875
6, 25.8408, 248.436, 978, 1.25
6, 22.0558, 251.506, 979, 0.9375
6, 39.9111, 244.47, 980, 1
6, 0.76874, 294.739, 981, 0.875
6, 8.21146, 250.349, 982, 0.875
6, 5.50658, 267.352, 983, 1.0625
6, 51.5435, 225.233, 984, 0.75
6, 4.2438, 263.751, 985, 1.25
6, 30.8568, 236.86, 986, 0.6875
6, 75.1635, 188.077, 987, 0.8125
6, 57.6952, 226.625, 988, 1
6, 81.9153, 188.356, 989, 0.9375
6, 39.5371, 215.077, 990, 1.25
6, 7.47276, 271.854, 991, 0.1875
7, 0, 336.168, 603, 0.125
7, 0, 322.981, 605, 0.25
7, 0, 332.326, 606, 0.0625
7, 74.184, 239.004, 607, 0.25
7, 9.22454, 301.904, 608, 0.1875
7, 0, 338.619, 609, 0.0625
7, 0, 307.026, 611, 0.1875
7, 154.964, 154.222, 613, 0.125
7, 103.109, 226.028, 615, 0.1875
7, 123.527, 184.155, 616, 0.3125
7, 0, 320.982, 617, 0.1875
7, 0, 316.487, 618, 0.125
7, 74.7324, 233.25, 619, 0.25
7, 0, 322.961, 620, 0.1875
7, 0, 329.849, 621, 0.125
7, 0, 321.686, 622, 0.3125
7, 0, 315.085, 623, 0.1875
7, 0, 323.543, 624, 0.375
7, 0, 325.663, 625, 0.1875
7, 105.14, 219.07, 626, 0.1875
7, 160.6, 159.675, 627, 0.125
7, 0, 327.57, 629, 0.0625
7, 0, 327.29, 630, 0.25
7, 0, 318.173, 631, 0.1875
7, 64.4187, 248.942, 632, 0.3125
7, 0, 336.499, 633, 0.125
7, 0, 315.464, 634, 0.1875
7, 151.504, 156.575, 635, 0.125
7, 0, 328.135, 636, 0.0625
7, 0, 296.053, 637, 0.0625
7, 0, 321.941, 638, 0.0625
7, 0, 325.283, 639, 0.0625
7, 0, 317.765, 640, 0.5
7, 0, 345.869, 641, 0.0625
7, 0, 307.905, 643, 0.125
7, 0, 306.954, 644, 0.0625
7, 0, 319.281, 645, 0.125
7, 0, 306.546, 646, 0.0625
7, 0, 323.802, 647, 0.25
7, 2.07211, 313.277, 648, 0.1875
7, 0, 307.396, 649, 0.25
7, 0, 322.384, 650, 0.375
7, 155.087, 134.14, 651, 0.125
7, 0, 329.154, 652, 0.1875
7, 0, 318.215, 653, 0.125
7, 124.635, 184.965, 654, 0.3125
7, 0, 326.959, 655, 0.0625
7, 61.4703, 262.313, 656, 0.3125
7, 0, 319.109, 657, 0.4375
7, 44.2431, 274.688, 658, 0.4375
7, 0, 314.046, 659, 0.5
7, 43.3926, 268.73, 660, 0.4375
7, 0, 313.338, 661, 0.4375
7, 0, 315.403, 662, 0.3125
7, 0, 304.851, 663, 0.3125
7, 87.2173, 222.406, 664, 0.4375
7, 0, 310.336, 665, 0.25
7, 0, 312.297, 666, 0.1875
7, 0, 321.4, 667, 0.4375
7, 37.2913, 281.727, 668, 0.5
7, 0, 327.906, 669, 0.625
7, 0, 311.48, 670, 0.375
7, 50.9709, 261.408, 671, 0.375
7, 61.8061, 250.87, 672, 0.3125
7, 0, 313.899, 673, 0.25
7, 26.1759, 289, 674, 0.75
7, 0, 322.832, 675, 0.25
7, 0, 306.731, 676, 0.125
7, 44.193, 282.239, 677, 0.4375
7, 0, 323.346, 678, 0.6875
7, 32.9724, 284.662, 679, 0.5625
7, 0, 313.413, 680, 0.5625
7, 155.493, 159.725, 681, 0.375
7, 0, 328.114, 682, 0.3125
7, 0, 325.166, 683, 0.25
7, 34.5227, 287.862, 684, 0.5625
7, 0, 312.653, 685, 0.3125
7, 34.1452, 275.785, 686, 0.5625
7, 0, 311.103, 687, 0.5625
7, 61.2495, 253.547, 688, 0.3125
7, 130.596, 187.992, 689, 0.4375
7, 0, 305.146, 690, 0.375
7, 0, 325.004, 691, 0.4375
7, 24.8426, 293.539, 692, 0.75
7, 61.3139, 247.434, 693, 0.3125
7, 0, 320.39, 694, 0.25
7, 50.2821, 265.686, 695, 0.375
7, 101.684, 216.957, 696, 0.1875
7, 0, 309.036, 697, 0.5
7, 48.2088, 272.644, 698, 0.8125
7, 0, 316.411, 699, 0.25
7, 25.6168, 282.775, 700, 0.75
7, 0, 314.23, 701, 0.4375
7, 0, 329.156, 702, 0.6875
7, 43.8176, 261.372, 703, 0.4375
7, 62.3324, 255.977, 704, 0.625
7, 0, 320.433, 705, 0.8125
7, 0, 319.494, 706, 1
7, 56.3269, 264.256, 707, 0.6875
7, 0, 322.972, 708, 0.75
7, 0, 304.919, 709, 0.5625
7, 43.6656, 276.379, 710, 0.875
7, 0, 309.09, 711, 0.6875
7, 0, 317.889, 712, 1
7, 25.88, 289.847, 713, 0.75
7, 69.5185, 237.184, 714, 0.5625
7, 68.8518, 246.147, 715, 1.125
7, 22.06, 298.321, 716, 0.875
7, 38.3348, 275.144, 717, 0.5
7, 102.707, 207.583, 718, 0.5625
7, 0, 316.794, 719, 0.8125
7, 0, 317.213, 720, 0.4375
7, 28.0964, 292.826, 721, 0.6875
7, 0, 319.369, 722, 0.8125
7, 0, 321.929, 723, 0.375
7, 0, 316.492, 724, 0.8125
7, 44.5151, 252.87, 725, 0.4375
7, 19.3119, 298.355, 726, 1
7, 33.1156, 273.886, 727, 0.5625
7, 0, 319.972, 728, 0.6875
7, 0, 328.292, 729, 0.6875
7, 0, 315.035, 730, 0.6875
7, 0, 325.48, 731, 0.625
7, 41.2328, 273.974, 732, 0.9375
7, 30.4349, 294.996, 733, 0.625
7, 0, 317.189, 734, 0.625
7, 0, 314.623, 735, 1.0625
7, 0, 318.443, 736, 0.5625
7, 76.746, 238.004, 737, 0.75
7, 0, 315.832, 738, 0.5625
7, 0, 322.017, 739, 0.5625
7, 51.1244, 263.163, 740, 0.75
7, 29.5632, 275.244, 741, 0.625
7, 0, 321.252, 742, 0.5625
7, 27.6596, 290.337, 743, 0.6875
7, 41.4191, 272.586, 744, 1
7, 31.0535, 289.773, 745, 0.625
7, 61.8663, 247.574, 746, 0.625
7, 26.624, 278.545, 747, 0.75
7, 0, 315.183, 748, 0.4375
7, 23.1942, 294.31, 749, 0.875
7, 1.16745, 306.26, 750, 0.875
7, 0.12645, 309.311, 751, 0.625
7, 69.9214, 243.801, 752, 1.125
7, 4.6325, 307.902, 753, 0.75
7, 35.1987, 279.226, 754, 0.5625
7, 0, 318.892, 755, 0.6875
7, 67.2743, 244.421, 756, 0.875
7, 46.7394, 256.705, 757, 0.4375
7, 32.2184, 274.544, 758, 0.625
7, 22.8183, 294.821, 759, 0.8125
7, 27.6801, 283.684, 760, 0.6875
7, 48.4185, 265.084, 761, 0.875
7, 24.5489, 287.056, 762, 0.8125
7, 158.109, 146.912, 763, 0.375
7, 38.0551, 286.053, 764, 0.5
7, 21.3995, 292.335, 765, 0.9375
7, 5.34586, 312.848, 766, 0.625
7, 37.9584, 274.662, 767, 0.5625
7, 0, 324.215, 768, 0.75
7, 5.7437, 304.445, 769, 0.4375
7, 76.7576, 237.774, 770, 0.5
7, 23.8214, 290.453, 771, 0.8125
7, 0.653381, 310.638, 772, 0.5625
7, 62.1296, 249.244, 773, 0.9375
7, 0, 311.142, 774, 0.75
7, 0, 295.669, 775, 0.5
7, 45.2432, 258.495, 776, 0.4375
7, 92.122, 228.275, 777, 0.625
7, 0, 317.815, 778, 0.5625
7, 21.8411, 287.893, 779, 0.5625
7, 51.3931, 266.757, 780, 0.75
7, 19.9793, 285.289, 781, 1.25
7, 33.0536, 281.009, 782, 0.625
7, 32.4577, 282.249, 783, 0.625
7, 19.3227, 294.84, 784, 1
7, 32.1406, 269.724, 785, 0.625
7, 60.262, 247.854, 786, 0.3125
7, 23.5301, 291.018, 787, 0.8125
7, 61.891, 252.41, 788, 0.625
7, 30.4004, 284.207, 789, 0.625
7, 23.554, 291.081, 790, 0.8125
7, 0, 316.363, 791, 0.6875
7, 22.0469, 293.157, 792, 0.875
7, 17.1916, 296.099, 793, 1.125
7, 0, 317.096, 794, 0.75
7, 0, 316.513, 795, 0.8125
7, 0, 318.323, 796, 0.6875
7, 9.3905, 299.258, 797, 0.375
7, 41.4743, 270.613, 798, 0.9375
7, 0, 316.649, 799, 0.5625
7, 3.03877, 309.038, 800, 0.875
7, 24.0133, 288.3, 801, 0.875
7, 50.7164, 261.39, 802, 0.375
7, 0, 321.398, 803, 0.625
7, 51.414, 260.512, 804, 0.75
7, 36.6297, 274.986, 805, 0.5625
7, 0, 316.319, 806, 0.9375
7, 0.324559, 306.852, 807, 0.8125
7, 31.0968, 284.026, 808, 0.625
7, 66.0522, 249.193, 809, 0.625
7, 0, 312.094, 810, 0.75
7, 10.9277, 300.709, 811, 0.8125
7, 43.5321, 271.53, 812, 0.4375
7, 67.7287, 244.099, 813, 0.5625
7, 45.2356, 263.552, 814, 0.875
7, 20.4836, 294.947, 815, 0.9375
7, 3.78049, 303.7, 816, 0.6875
7, 61.2174, 251.961, 817, 0.625
7, 43.019, 267.722, 818, 0.4375
7, 47.0336, 257.632, 819, 1
7, 27.97, 290.762, 820, 0.6875
7, 0, 312.024, 821, 0.75
7, 23.4656, 290.311, 822, 0.8125
7, 0, 314.701, 823, 0.5625
7, 0, 313.568, 824, 0.3125
7, 0, 319.28, 825, 0.8125
7, 26.1147, 283.302, 826, 0.75
7, 44.753, 266.683, 827, 0.4375
7, 53.9655, 260.169, 828, 1.0625
7, 24.6255, 284.901, 829, 0.9375
7, 28.233, 290.734, 830, 0.6875
7, 40.9019, 267.062, 831, 0.9375
7, 0, 303.315, 832, 0.5
7, 37.779, 274.022, 833, 0.5
7, 0, 312.998, 834, 0.5625
7, 30.4259, 279, 835, 0.625
7, 24.592, 291.259, 836, 0.8125
7, 43.6637, 275.531, 837, 0.4375
7, 0, 304.663, 838, 0.625
7, 0, 319.254, 839, 0.8125
7, 0, 309.676, 840, 0.75
7, 19.4294, 297.074, 841, 1
7, 47.1287, 269.682, 842, 0.8125
7, 28.0596, 290.866, 843, 0.6875
7, 30.6515, 275.681, 844, 0.625
7, 0, 307.271, 845, 0.75
7, 77.6845, 228.15, 846, 0.5
7, 0, 315.131, 847, 0.625
7, 23.6383, 291.693, 848, 0.8125
7, 0, 306.66, 849, 0.75
7, 0, 316.391, 850, 1.0625
7, 51.6709, 269.945, 851, 0.375
7, 25.1955, 285.372, 852, 0.75
7, 38.2074, 270.119, 853, 0.5
7, 51.0333, 266.505, 854, 0.75
7, 27.9785, 281.611, 855, 0.6875
7, 76.6202, 237.419, 856, 0.75
7, 0, 312.05, 857, 1.0625
7, 30.4339, 275.6, 858, 0.625
7, 0, 312.646, 859, 0.5
7, 33.2728, 273.624, 860, 0.75
7, 6.89036, 315.171, 861, 0.875
7, 30.4124, 284.218, 862, 1.25
7, 23.5187, 287.747, 863, 0.8125
7, 56.462, 258.206, 864, 0.6875
7, 0, 314.335, 865, 1.3125
7, 0, 313.106, 866, 0.875
7, 58.3412, 249.363, 867, 1.3125
7, 18.2492, 290.407, 868, 1.0625
7, 0, 317.82, 869, 0.8125
7, 0.0604981, 305.515, 870, 1
7, 55.4719, 261.593, 871, 1.0625
7, 53.8318, 257.371, 872, 1.0625
7, 22.5674, 286.919, 873, 1.0625
7, 14.4511, 294.399, 874, 1.3125
7, 17.8019, 294.162, 875, 1.0625
7, 0.151827, 312.515, 876, 1.0625
7, 66.0831, 243.092, 877, 0.875
7, 41.6123, 270.653, 878, 0.9375
7, 53.9262, 250.773, 879, 1.375
7, 22.4458, 288.332, 880, 0.875
7, 77.2857, 234.139, 881, 1
7, 24.3301, 281.081, 882, 0.9375
7, 0.119989, 305.278, 883, 1.125
7, 44.2714, 264.799, 884, 1.0625
7, 46.1773, 250.824, 885, 1
7, 47.7157, 259.548, 886, 1.25
7, 85.862, 221.663, 887, 0.9375
7, 33.6886, 274.389, 888, 1.75
7, 1.77079, 307.389, 889, 1.0625
7, 5.16014, 296.937, 890, 0.625
7, 19.3298, 290.13, 891, 1
7, 32.4118, 267.937, 892, 1.1875
7, 3.1294, 300.982, 893, 1.375
7, 64.2519, 245.179, 894, 1.5625
7, 22.7543, 281.444, 895, 0.875
7, 23.2391, 286.311, 896, 0.9375
7, 30.1357, 274.101, 897, 1.3125
7, 0, 311.268, 898, 1.25
7, 56.5994, 249.493, 899, 1.0625
7, 2.70907, 300.148, 900, 0.8125
7, 1.85992, 296.865, 901, 1.125
7, 3.37995, 303.712, 902, 1.3125
7, 3.51129, 296.731, 903, 1
7, 0.659495, 304.227, 904, 1.0625
7, 54.0622, 254.122, 905, 1.25
7, 46.0299, 258.794, 906, 0.8125
7, 5.9907, 299.75, 907, 0.75
7, 0.349037, 308.173, 908, 1.0625
7, 14.8438, 291.739, 909, 1.4375
