decade, abiealba, fagusilv, elevation, area
20, 538, 14, 659, 0.5
20, 946.286, 482.286, 660, 0.4375
20, 640, 658.286, 661, 0.4375
20, 940.8, 553.6, 662, 0.3125
20, 448, 1232, 663, 0.3125
20, 420.571, 854.857, 664, 0.4375
20, 92, 76, 665, 0.25
20, 0, 53.3333, 666, 0.1875
20, 676.571, 516.571, 667, 0.4375
20, 448, 420, 668, 0.5
20, 985.6, 654.4, 669, 0.625
20, 266.667, 328, 670, 0.375
20, 141.333, 362.667, 671, 0.375
20, 454.4, 99.2, 672, 0.3125
20, 980, 500, 673, 0.25
20, 474.667, 550.667, 674, 0.75
20, 0, 16, 675, 0.25
20, 624, 592, 676, 0.125
20, 518.857, 496, 677, 0.4375
20, 715.636, 599.273, 678, 0.6875
20, 261.333, 305.778, 679, 0.5625
20, 480, 405.333, 680, 0.5625
20, 741.333, 616, 681, 0.375
20, 291.2, 444.8, 682, 0.3125
20, 384, 1412, 683, 0.25
20, 540.444, 506.667, 684, 0.5625
20, 390.4, 1219.2, 685, 0.3125
20, 528, 567.111, 686, 0.5625
20, 389.333, 174.222, 687, 0.5625
20, 428.8, 329.6, 688, 0.3125
20, 230.857, 281.143, 689, 0.4375
20, 184, 224, 690, 0.375
20, 562.286, 646.857, 691, 0.4375
20, 462.667, 229.333, 692, 0.75
20, 848, 636.8, 693, 0.3125
20, 0, 252, 694, 0.25
20, 277.333, 490.667, 695, 0.375
20, 154.667, 277.333, 696, 0.1875
20, 46, 52, 697, 0.5
20, 278.154, 275.692, 698, 0.8125
20, 96, 72, 699, 0.25
20, 497.333, 224, 700, 0.75
20, 452.571, 420.571, 701, 0.4375
20, 608, 258.909, 702, 0.6875
20, 390.857, 537.143, 703, 0.4375
20, 427.2, 336, 704, 0.625
20, 290.462, 363.077, 705, 0.8125
20, 196, 218, 706, 1
20, 824.727, 740.364, 707, 0.6875
20, 256, 561.333, 708, 0.75
20, 165.333, 504.889, 709, 0.5625
20, 394.286, 645.714, 710, 0.875
20, 413.091, 509.091, 711, 0.6875
20, 304, 429, 712, 1
20, 216, 314.667, 713, 0.75
20, 330.667, 316.444, 714, 0.5625
20, 350.222, 512.889, 715, 1.125
20, 290.286, 272, 716, 0.875
20, 634, 904, 717, 0.5
20, 496, 174.222, 718, 0.5625
20, 547.692, 564.923, 719, 0.8125
20, 566.857, 601.143, 720, 0.4375
20, 5.81818, 116.364, 721, 0.6875
20, 407.385, 605.538, 722, 0.8125
20, 304, 349.333, 723, 0.375
20, 407.385, 355.692, 724, 0.8125
20, 246.857, 73.1429, 725, 0.4375
20, 155, 173, 726, 1
20, 272, 620.444, 727, 0.5625
20, 666.182, 693.818, 728, 0.6875
20, 433.455, 356.364, 729, 0.6875
20, 423.273, 269.091, 730, 0.6875
20, 355.2, 456, 731, 0.625
20, 97.0667, 285.867, 732, 0.9375
20, 275.2, 152, 733, 0.625
20, 625.6, 585.6, 734, 0.625
20, 170.353, 409.412, 735, 1.0625
20, 405.333, 407.111, 736, 0.5625
20, 202.667, 350.667, 737, 0.75
20, 119.111, 160, 738, 0.5625
20, 464, 428.444, 739, 0.5625
20, 244, 234.667, 740, 0.75
20, 468.8, 433.6, 741, 0.625
20, 403.556, 314.667, 742, 0.5625
20, 365.091, 469.818, 743, 0.6875
20, 363, 204, 744, 1
20, 38.4, 124.8, 745, 0.625
20, 302.4, 246.4, 746, 0.625
20, 84, 146.667, 747, 0.75
20, 253.714, 189.714, 748, 0.4375
20, 134.857, 132.571, 749, 0.875
20, 426.286, 283.429, 750, 0.875
20, 915.2, 897.6, 751, 0.625
20, 305.778, 205.333, 752, 1.125
20, 0, 53.3333, 753, 0.75
20, 517.333, 439.111, 754, 0.5625
20, 267.636, 308.364, 755, 0.6875
20, 435.429, 358.857, 756, 0.875
20, 546.286, 532.571, 757, 0.4375
20, 196.8, 203.2, 758, 0.625
20, 564.923, 243.692, 759, 0.8125
20, 144, 402.909, 760, 0.6875
20, 317.714, 593.143, 761, 0.875
20, 171.077, 280.615, 762, 0.8125
20, 512, 192, 763, 0.375
20, 18, 90, 764, 0.5
20, 393.6, 371.2, 765, 0.9375
20, 283.2, 315.2, 766, 0.625
20, 135.111, 215.111, 767, 0.5625
20, 386.667, 234.667, 768, 0.75
20, 105.143, 299.429, 769, 0.4375
20, 340, 366, 770, 0.5
20, 401.231, 376.615, 771, 0.8125
20, 101.333, 193.778, 772, 0.5625
20, 326.4, 305.067, 773, 0.9375
20, 48, 228, 774, 0.75
20, 92, 350, 775, 0.5
20, 196.571, 338.286, 776, 0.4375
20, 486.4, 441.6, 777, 0.625
20, 392.889, 168.889, 778, 0.5625
20, 112, 261.333, 779, 0.5625
20, 486.667, 469.333, 780, 0.75
20, 268.8, 253.6, 781, 1.25
20, 622.4, 308.8, 782, 0.625
20, 256, 190.4, 783, 0.625
20, 338, 277, 784, 1
20, 38.4, 206.4, 785, 0.625
20, 259.2, 502.4, 786, 0.3125
20, 263.385, 198.154, 787, 0.8125
20, 571.2, 292.8, 788, 0.625
20, 582.4, 382.4, 789, 0.625
20, 617.846, 699.077, 790, 0.8125
20, 423.273, 293.818, 791, 0.6875
20, 232, 228.571, 792, 0.875
20, 357.333, 320.889, 793, 1.125
20, 512, 752, 794, 0.75
20, 301.538, 215.385, 795, 0.8125
20, 445.091, 343.273, 796, 0.6875
20, 344, 453.333, 797, 0.375
20, 331.733, 293.333, 798, 0.9375
20, 295.111, 401.778, 799, 0.5625
20, 508.571, 251.429, 800, 0.875
20, 318.857, 317.714, 801, 0.875
20, 448, 400, 802, 0.375
20, 366.4, 465.6, 803, 0.625
20, 232, 400, 804, 0.75
20, 145.778, 311.111, 805, 0.5625
20, 683.733, 453.333, 806, 0.9375
20, 571.077, 423.385, 807, 0.8125
20, 392, 492.8, 808, 0.625
20, 676.8, 457.6, 809, 0.625
20, 405.333, 220, 810, 0.75
20, 246.154, 332.308, 811, 0.8125
20, 331.429, 470.857, 812, 0.4375
20, 602.667, 613.333, 813, 0.5625
20, 404.571, 438.857, 814, 0.875
20, 240, 396.8, 815, 0.9375
20, 288, 212.364, 816, 0.6875
20, 105.6, 166.4, 817, 0.625
20, 162.286, 461.714, 818, 0.4375
20, 213, 326, 819, 1
20, 583.273, 257.455, 820, 0.6875
20, 321.333, 286.667, 821, 0.75
20, 306.462, 448, 822, 0.8125
20, 419.556, 371.556, 823, 0.5625
20, 451.2, 521.6, 824, 0.3125
20, 332.308, 153.846, 825, 0.8125
20, 364, 440, 826, 0.75
20, 491.429, 701.714, 827, 0.4375
20, 211.765, 295.529, 828, 1.0625
20, 286.933, 331.733, 829, 0.9375
20, 138.182, 261.818, 830, 0.6875
20, 454.4, 501.333, 831, 0.9375
20, 318, 300, 832, 0.5
20, 264, 336, 833, 0.5
20, 273.778, 270.222, 834, 0.5625
20, 478.4, 334.4, 835, 0.625
20, 108.308, 262.154, 836, 0.8125
20, 212.571, 265.143, 837, 0.4375
20, 320, 449.6, 838, 0.625
20, 125.538, 185.846, 839, 0.8125
20, 261.333, 569.333, 840, 0.75
20, 329, 410, 841, 1
20, 273.231, 502.154, 842, 0.8125
20, 378.182, 279.273, 843, 0.6875
20, 80, 190.4, 844, 0.625
20, 288, 280, 845, 0.75
20, 498, 436, 846, 0.5
20, 628.8, 270.4, 847, 0.625
20, 148.923, 217.846, 848, 0.8125
20, 320, 413.333, 849, 0.75
20, 520.471, 619.294, 850, 1.0625
20, 250.667, 506.667, 851, 0.375
20, 268, 332, 852, 0.75
20, 254, 254, 853, 0.5
20, 318.667, 464, 854, 0.75
20, 449.455, 523.636, 855, 0.6875
20, 264, 353.333, 856, 0.75
20, 300.235, 362.353, 857, 1.0625
20, 270.4, 208, 858, 0.625
20, 468, 362, 859, 0.5
20, 374.667, 388, 860, 0.75
20, 262.857, 283.429, 861, 0.875
20, 344.8, 327.2, 862, 1.25
20, 539.077, 337.231, 863, 0.8125
20, 397.091, 395.636, 864, 0.6875
20, 342.857, 447.238, 865, 1.3125
20, 368, 302.857, 866, 0.875
20, 592.762, 315.429, 867, 1.3125
20, 379.294, 265.412, 868, 1.0625
20, 280.615, 348.308, 869, 0.8125
20, 443, 456, 870, 1
20, 720.941, 493.176, 871, 1.0625
20, 192.941, 372.706, 872, 1.0625
20, 616.471, 396.235, 873, 1.0625
20, 472.381, 508.19, 874, 1.3125
20, 541.176, 548.706, 875, 1.0625
20, 308.706, 315.294, 876, 1.0625
20, 697.143, 245.714, 877, 0.875
20, 444.8, 364.8, 878, 0.9375
20, 395.636, 421.091, 879, 1.375
20, 452.571, 360, 880, 0.875
20, 413, 432, 881, 1
20, 365.867, 386.133, 882, 0.9375
20, 408.889, 465.778, 883, 1.125
20, 368.941, 303.059, 884, 1.0625
20, 256, 262, 885, 1
20, 303.2, 351.2, 886, 1.25
20, 644.267, 483.2, 887, 0.9375
20, 426.857, 489.143, 888, 1.75
20, 471.529, 402.824, 889, 1.0625
20, 358.4, 422.4, 890, 0.625
20, 299, 260, 891, 1
20, 340.211, 719.158, 892, 1.1875
20, 430.545, 314.182, 893, 1.375
20, 510.08, 435.2, 894, 1.5625
20, 542.857, 400, 895, 0.875
20, 327.467, 247.467, 896, 0.9375
20, 478.476, 524.19, 897, 1.3125
20, 620.8, 493.6, 898, 1.25
20, 353.882, 232.471, 899, 1.0625
20, 388.923, 413.538, 900, 0.8125
20, 333.333, 441.778, 901, 1.125
20, 377.905, 456.381, 902, 1.3125
20, 441, 417, 903, 1
20, 481.882, 494.118, 904, 1.0625
20, 583.2, 450.4, 905, 1.25
20, 428.308, 451.692, 906, 0.8125
20, 730.667, 462.667, 907, 0.75
20, 398.118, 321.882, 908, 1.0625
20, 322.087, 340.87, 909, 1.4375
20, 506.182, 490.182, 910, 0.6875
20, 381.474, 378.105, 911, 1.1875
20, 440.889, 444.444, 912, 1.125
20, 176, 351.059, 913, 1.0625
20, 540.8, 614.4, 914, 0.9375
20, 531.81, 488.381, 915, 1.3125
20, 340.211, 371.368, 916, 1.1875
20, 353.333, 353.333, 917, 1.5
20, 804.8, 387.2, 918, 0.625
20, 377.778, 363.556, 919, 1.125
20, 274.182, 492.364, 920, 1.375
20, 363.429, 374.095, 921, 1.3125
20, 445.44, 423.04, 922, 1.5625
20, 457.6, 369.6, 923, 1.25
20, 373.053, 454.737, 924, 1.1875
20, 332.308, 360.615, 925, 0.8125
20, 614.222, 573.333, 926, 1.125
20, 477.714, 581.714, 927, 0.875
20, 364.571, 355.429, 928, 1.75
20, 368.727, 513.455, 929, 1.375
20, 243.765, 365.176, 930, 1.0625
20, 350.476, 305.524, 931, 1.3125
20, 677.714, 621.143, 932, 1.75
20, 360, 282, 933, 1.5
20, 513.882, 312.471, 934, 1.0625
20, 570.182, 418.182, 935, 1.375
20, 661.76, 536.96, 936, 1.5625
20, 559.36, 417.28, 937, 1.5625
20, 420.741, 274.37, 938, 1.6875
20, 581.053, 446.316, 939, 1.1875
20, 502.4, 424, 940, 1.875
20, 524.667, 477.333, 941, 1.5
20, 450.065, 408.258, 942, 1.9375
20, 611.429, 410.286, 943, 0.875
20, 423.619, 256, 944, 1.3125
20, 637.63, 483.556, 945, 1.6875
20, 305.6, 425.6, 946, 1.25
20, 583.758, 436.364, 947, 2.0625
20, 599.111, 486.222, 948, 1.125
20, 417.297, 288, 949, 2.3125
20, 402.581, 473.806, 950, 1.9375
20, 392.941, 404.235, 951, 2.125
20, 571.733, 405.333, 952, 1.875
20, 520.195, 413.659, 953, 2.5625
20, 596.8, 544, 954, 1.875
20, 329.6, 405.689, 955, 2.8125
20, 556.8, 503.467, 956, 2.8125
20, 550.71, 441.806, 957, 1.9375
20, 475.636, 484.848, 958, 2.0625
20, 436.48, 459.52, 959, 1.5625
20, 430.667, 470.667, 960, 1.5
20, 420.148, 293.333, 961, 1.6875
20, 658.667, 494.667, 962, 0.75
20, 593.067, 472.533, 963, 0.9375
20, 746.105, 597.895, 964, 1.1875
20, 568.615, 644.923, 965, 0.8125
20, 486.154, 524.308, 966, 0.8125
20, 436.571, 498.286, 967, 0.875
20, 499.765, 659.765, 968, 1.0625
20, 481.778, 430.222, 969, 1.125
20, 376, 225.143, 970, 0.875
20, 685.333, 496, 971, 1.5
20, 513.524, 454.857, 972, 1.3125
20, 538.182, 303.273, 973, 1.375
20, 461, 568, 974, 1
20, 507.429, 412.19, 975, 1.3125
20, 505.412, 526.118, 976, 1.0625
20, 528, 266.286, 977, 0.875
20, 650.4, 436.8, 978, 1.25
20, 506.667, 510.933, 979, 0.9375
20, 277, 317, 980, 1
20, 691.429, 406.857, 981, 0.875
20, 499.429, 443.429, 982, 0.875
20, 534.588, 443.294, 983, 1.0625
20, 676, 322.667, 984, 0.75
20, 527.2, 484.8, 985, 1.25
20, 427.636, 304, 986, 0.6875
20, 521.846, 337.231, 987, 0.8125
20, 717, 351, 988, 1
20, 277.333, 260.267, 989, 0.9375
20, 533.6, 258.4, 990, 1.25
20, 581.333, 362.667, 991, 0.1875
21, 0, 16, 603, 0.125
21, 476, 432, 605, 0.25
21, 0, 1248, 606, 0.0625
21, 8, 48, 607, 0.25
21, 1072, 1136, 608, 0.1875
21, 0, 16, 609, 0.0625
21, 0, 16, 611, 0.1875
21, 16, 8, 613, 0.125
21, 304, 202.667, 615, 0.1875
21, 323.2, 284.8, 616, 0.3125
21, 1205.33, 69.3333, 617, 0.1875
21, 0, 56, 618, 0.125
21, 1240, 1120, 619, 0.25
21, 1813.33, 538.667, 620, 0.1875
21, 88, 952, 621, 0.125
21, 1190.4, 1235.2, 622, 0.3125
21, 0, 16, 623, 0.1875
21, 1005.33, 933.333, 624, 0.375
21, 656, 1504, 625, 0.1875
21, 538.667, 570.667, 626, 0.1875
21, 16, 8, 627, 0.125
21, 0, 16, 629, 0.0625
21, 532, 664, 630, 0.25
21, 133.333, 213.333, 631, 0.1875
21, 128, 380.8, 632, 0.3125
21, 0, 72, 633, 0.125
21, 1168, 170.667, 634, 0.1875
21, 144, 864, 635, 0.125
21, 0, 16, 636, 0.0625
21, 0, 16, 637, 0.0625
21, 352, 384, 638, 0.0625
21, 2160, 1616, 639, 0.0625
21, 952, 332, 640, 0.5
21, 1360, 1456, 641, 0.0625
21, 296, 392, 643, 0.125
21, 0, 112, 644, 0.0625
21, 0, 80, 645, 0.125
21, 0, 16, 646, 0.0625
21, 648, 800, 647, 0.25
21, 293.333, 618.667, 648, 0.1875
21, 72, 92, 649, 0.25
21, 445.333, 698.667, 650, 0.375
21, 400, 360, 651, 0.125
21, 1306.67, 1216, 652, 0.1875
21, 728, 416, 653, 0.125
21, 348.8, 150.4, 654, 0.3125
21, 0, 3504, 655, 0.0625
21, 784, 860.8, 656, 0.3125
21, 496, 573.714, 657, 0.4375
21, 390.857, 372.571, 658, 0.4375
21, 488, 14, 659, 0.5
21, 960, 486.857, 660, 0.4375
21, 886.857, 706.286, 661, 0.4375
21, 1254.4, 883.2, 662, 0.3125
21, 409.6, 1065.6, 663, 0.3125
21, 358.857, 795.429, 664, 0.4375
21, 28, 64, 665, 0.25
21, 0, 1370.67, 666, 0.1875
21, 1003.43, 800, 667, 0.4375
21, 320, 356, 668, 0.5
21, 872, 553.6, 669, 0.625
21, 237.333, 274.667, 670, 0.375
21, 485.333, 610.667, 671, 0.375
21, 796.8, 438.4, 672, 0.3125
21, 844, 456, 673, 0.25
21, 448, 602.667, 674, 0.75
21, 0, 16, 675, 0.25
21, 568, 512, 676, 0.125
21, 470.857, 452.571, 677, 0.4375
21, 516.364, 542.545, 678, 0.6875
21, 218.667, 264.889, 679, 0.5625
21, 576, 542.222, 680, 0.5625
21, 941.333, 880, 681, 0.375
21, 96, 348.8, 682, 0.3125
21, 384, 1296, 683, 0.25
21, 300.444, 444.444, 684, 0.5625
21, 374.4, 1110.4, 685, 0.3125
21, 718.222, 760.889, 686, 0.5625
21, 446.222, 348.444, 687, 0.5625
21, 368, 332.8, 688, 0.3125
21, 553.143, 626.286, 689, 0.4375
21, 168, 181.333, 690, 0.375
21, 534.857, 569.143, 691, 0.4375
21, 794.667, 632, 692, 0.75
21, 720, 544, 693, 0.3125
21, 316, 652, 694, 0.25
21, 258.667, 410.667, 695, 0.375
21, 10.6667, 197.333, 696, 0.1875
21, 480, 558, 697, 0.5
21, 297.846, 317.538, 698, 0.8125
21, 88, 56, 699, 0.25
21, 682.667, 506.667, 700, 0.75
21, 315.429, 388.571, 701, 0.4375
21, 667.636, 385.455, 702, 0.6875
21, 434.286, 486.857, 703, 0.4375
21, 556.8, 465.6, 704, 0.625
21, 249.846, 283.077, 705, 0.8125
21, 171, 171, 706, 1
21, 661.818, 727.273, 707, 0.6875
21, 184, 468, 708, 0.75
21, 193.778, 472.889, 709, 0.5625
21, 326.857, 582.857, 710, 0.875
21, 353.455, 432, 711, 0.6875
21, 370, 471, 712, 1
21, 301.333, 381.333, 713, 0.75
21, 513.778, 298.667, 714, 0.5625
21, 527.111, 640.889, 715, 1.125
21, 266.286, 348.571, 716, 0.875
21, 442, 742, 717, 0.5
21, 579.556, 272, 718, 0.5625
21, 828.308, 531.692, 719, 0.8125
21, 553.143, 525.714, 720, 0.4375
21, 27.6364, 91.6364, 721, 0.6875
21, 397.538, 583.385, 722, 0.8125
21, 578.667, 618.667, 723, 0.375
21, 273.231, 279.385, 724, 0.8125
21, 790.857, 112, 725, 0.4375
21, 624, 453, 726, 1
21, 613.333, 464, 727, 0.5625
21, 552.727, 832, 728, 0.6875
21, 327.273, 317.091, 729, 0.6875
21, 327.273, 200.727, 730, 0.6875
21, 720, 692.8, 731, 0.625
21, 289.067, 460.8, 732, 0.9375
21, 214.4, 120, 733, 0.625
21, 584, 504, 734, 0.625
21, 109.176, 345.412, 735, 1.0625
21, 360.889, 348.444, 736, 0.5625
21, 290.667, 429.333, 737, 0.75
21, 478.222, 432, 738, 0.5625
21, 373.333, 353.778, 739, 0.5625
21, 369.333, 317.333, 740, 0.75
21, 380.8, 372.8, 741, 0.625
21, 232.889, 280.889, 742, 0.5625
21, 322.909, 462.545, 743, 0.6875
21, 530, 135, 744, 1
21, 3.2, 72, 745, 0.625
21, 432, 352, 746, 0.625
21, 194.667, 236, 747, 0.75
21, 171.429, 553.143, 748, 0.4375
21, 98.2857, 161.143, 749, 0.875
21, 250.286, 229.714, 750, 0.875
21, 622.4, 728, 751, 0.625
21, 346.667, 288.889, 752, 1.125
21, 0, 40, 753, 0.75
21, 556.444, 424.889, 754, 0.5625
21, 229.818, 485.818, 755, 0.6875
21, 488, 390.857, 756, 0.875
21, 468.571, 464, 757, 0.4375
21, 328, 347.2, 758, 0.625
21, 500.923, 206.769, 759, 0.8125
21, 139.636, 356.364, 760, 0.6875
21, 240, 446.857, 761, 0.875
21, 274.462, 306.462, 762, 0.8125
21, 733.333, 370.667, 763, 0.375
21, 12, 62, 764, 0.5
21, 395.733, 361.6, 765, 0.9375
21, 404.8, 377.6, 766, 0.625
21, 400, 252.444, 767, 0.5625
21, 248, 192, 768, 0.75
21, 59.4286, 201.143, 769, 0.4375
21, 626, 574, 770, 0.5
21, 315.077, 305.231, 771, 0.8125
21, 311.111, 140.444, 772, 0.5625
21, 244.267, 234.667, 773, 0.9375
21, 153.333, 310.667, 774, 0.75
21, 32, 274, 775, 0.5
21, 233.143, 409.143, 776, 0.4375
21, 444.8, 339.2, 777, 0.625
21, 332.444, 129.778, 778, 0.5625
21, 291.556, 181.333, 779, 0.5625
21, 381.333, 410.667, 780, 0.75
21, 224.8, 208, 781, 1.25
21, 553.6, 262.4, 782, 0.625
21, 168, 150.4, 783, 0.625
21, 361, 222, 784, 1
21, 190.4, 272, 785, 0.625
21, 278.4, 412.8, 786, 0.3125
21, 215.385, 150.154, 787, 0.8125
21, 457.6, 241.6, 788, 0.625
21, 529.6, 332.8, 789, 0.625
21, 530.462, 622.769, 790, 0.8125
21, 353.455, 244.364, 791, 0.6875
21, 275.429, 278.857, 792, 0.875
21, 313.778, 295.111, 793, 1.125
21, 553.333, 698.667, 794, 0.75
21, 318.769, 232.615, 795, 0.8125
21, 292.364, 274.909, 796, 0.6875
21, 320, 434.667, 797, 0.375
21, 293.333, 252.8, 798, 0.9375
21, 252.444, 341.333, 799, 0.5625
21, 426.286, 213.714, 800, 0.875
21, 264, 208, 801, 0.875
21, 421.333, 357.333, 802, 0.375
21, 739.2, 718.4, 803, 0.625
21, 334.667, 478.667, 804, 0.75
21, 138.667, 250.667, 805, 0.5625
21, 545.067, 376.533, 806, 0.9375
21, 663.385, 542.769, 807, 0.8125
21, 377.6, 401.6, 808, 0.625
21, 616, 430.4, 809, 0.625
21, 329.333, 178.667, 810, 0.75
21, 205.538, 308.923, 811, 0.8125
21, 208, 297.143, 812, 0.4375
21, 640, 705.778, 813, 0.5625
21, 555.429, 617.143, 814, 0.875
21, 241.067, 350.933, 815, 0.9375
21, 288, 245.818, 816, 0.6875
21, 73.6, 115.2, 817, 0.625
21, 130.286, 388.571, 818, 0.4375
21, 246, 335, 819, 1
21, 685.091, 413.091, 820, 0.6875
21, 273.333, 250.667, 821, 0.75
21, 510.769, 583.385, 822, 0.8125
21, 396.444, 385.778, 823, 0.5625
21, 294.4, 412.8, 824, 0.3125
21, 525.538, 102.154, 825, 0.8125
21, 244, 322.667, 826, 0.75
21, 285.714, 621.714, 827, 0.4375
21, 308.706, 511.059, 828, 1.0625
21, 467.2, 284.8, 829, 0.9375
21, 97.4545, 189.091, 830, 0.6875
21, 712.533, 669.867, 831, 0.9375
21, 296, 584, 832, 0.5
21, 444, 506, 833, 0.5
21, 145.778, 218.667, 834, 0.5625
21, 473.6, 369.6, 835, 0.625
21, 274.462, 433.231, 836, 0.8125
21, 402.286, 459.429, 837, 0.4375
21, 467.2, 580.8, 838, 0.625
21, 67.6923, 136.615, 839, 0.8125
21, 337.333, 566.667, 840, 0.75
21, 459, 488, 841, 1
21, 182.154, 561.231, 842, 0.8125
21, 276.364, 218.182, 843, 0.6875
21, 89.6, 185.6, 844, 0.625
21, 230.667, 257.333, 845, 0.75
21, 504, 436, 846, 0.5
21, 728, 390.4, 847, 0.625
21, 531.692, 331.077, 848, 0.8125
21, 205.333, 320, 849, 0.75
21, 404.706, 572.235, 850, 1.0625
21, 202.667, 421.333, 851, 0.375
21, 220, 276, 852, 0.75
21, 212, 220, 853, 0.5
21, 290.667, 376, 854, 0.75
21, 689.455, 536.727, 855, 0.6875
21, 238.667, 337.333, 856, 0.75
21, 267.294, 366.118, 857, 1.0625
21, 304, 192, 858, 0.625
21, 390, 294, 859, 0.5
21, 549.333, 514.667, 860, 0.75
21, 306.286, 289.143, 861, 0.875
21, 456.8, 451.2, 862, 1.25
21, 418.462, 274.462, 863, 0.8125
21, 341.818, 328.727, 864, 0.6875
21, 281.143, 358.857, 865, 1.3125
21, 387.429, 277.714, 866, 0.875
21, 457.905, 256.762, 867, 1.3125
21, 332.235, 181.647, 868, 1.0625
21, 208, 286.769, 869, 0.8125
21, 492, 517, 870, 1
21, 693.647, 405.647, 871, 1.0625
21, 355.765, 384.941, 872, 1.0625
21, 437.647, 323.765, 873, 1.0625
21, 426.667, 496.762, 874, 1.3125
21, 448.941, 499.765, 875, 1.0625
21, 264.471, 247.529, 876, 1.0625
21, 616, 217.143, 877, 0.875
21, 267.733, 314.667, 878, 0.9375
21, 421.818, 479.273, 879, 1.375
21, 386.286, 288, 880, 0.875
21, 320, 357, 881, 1
21, 344.533, 365.867, 882, 0.9375
21, 303.111, 383.111, 883, 1.125
21, 267.294, 337.882, 884, 1.0625
21, 211, 256, 885, 1
21, 283.2, 320.8, 886, 1.25
21, 502.4, 390.4, 887, 0.9375
21, 392.571, 442.857, 888, 1.75
21, 462.118, 445.176, 889, 1.0625
21, 401.6, 481.6, 890, 0.625
21, 254, 277, 891, 1
21, 397.474, 665.263, 892, 1.1875
21, 430.545, 387.636, 893, 1.375
21, 509.44, 407.68, 894, 1.5625
21, 641.143, 509.714, 895, 0.875
21, 257.067, 227.2, 896, 0.9375
21, 497.524, 503.619, 897, 1.3125
21, 572.8, 528.8, 898, 1.25
21, 329.412, 239.059, 899, 1.0625
21, 435.692, 412.308, 900, 0.8125
21, 244.444, 347.556, 901, 1.125
21, 414.476, 502.095, 902, 1.3125
21, 390, 342, 903, 1
21, 462.118, 517.647, 904, 1.0625
21, 563.2, 494.4, 905, 1.25
21, 385.231, 441.846, 906, 0.8125
21, 678.667, 501.333, 907, 0.75
21, 378.353, 261.647, 908, 1.0625
21, 314.435, 363.826, 909, 1.4375
21, 439.273, 414.545, 910, 0.6875
21, 298.105, 347.789, 911, 1.1875
21, 336.889, 359.111, 912, 1.125
21, 159.059, 339.765, 913, 1.0625
21, 423.467, 537.6, 914, 0.9375
21, 403.81, 432.762, 915, 1.3125
21, 232.421, 317.474, 916, 1.1875
21, 308.667, 334.667, 917, 1.5
21, 739.2, 355.2, 918, 0.625
21, 488.889, 411.556, 919, 1.125
21, 239.273, 394.182, 920, 1.375
21, 300.19, 338.286, 921, 1.3125
21, 565.12, 387.84, 922, 1.5625
21, 500.8, 388, 923, 1.25
21, 359.579, 421.053, 924, 1.1875
21, 355.692, 323.692, 925, 0.8125
21, 608.889, 584, 926, 1.125
21, 491.429, 505.143, 927, 0.875
21, 338.857, 317.143, 928, 1.75
21, 322.182, 490.909, 929, 1.375
21, 255.059, 371.765, 930, 1.0625
21, 357.333, 333.714, 931, 1.3125
21, 620.571, 585.143, 932, 1.75
21, 339.333, 307.333, 933, 1.5
21, 407.529, 281.412, 934, 1.0625
21, 538.182, 417.455, 935, 1.375
21, 506.24, 490.88, 936, 1.5625
21, 525.44, 416.64, 937, 1.5625
21, 349.037, 257.185, 938, 1.6875
21, 451.368, 415.158, 939, 1.1875
21, 512.533, 414.933, 940, 1.875
21, 338.667, 360, 941, 1.5
21, 431.484, 428.387, 942, 1.9375
21, 557.714, 350.857, 943, 0.875
21, 467.048, 305.524, 944, 1.3125
21, 588.444, 453.333, 945, 1.6875
21, 310.4, 404.8, 946, 1.25
21, 521.697, 416.485, 947, 2.0625
21, 635.556, 525.333, 948, 1.125
21, 432, 354.595, 949, 2.3125
21, 422.194, 560.516, 950, 1.9375
21, 365.176, 373.176, 951, 2.125
21, 456, 349.867, 952, 1.875
21, 502.634, 402.732, 953, 2.5625
21, 457.067, 565.867, 954, 1.875
21, 311.111, 388.267, 955, 2.8125
21, 482.489, 467.911, 956, 2.8125
21, 402.581, 353.548, 957, 1.9375
21, 496.97, 488.242, 958, 2.0625
21, 458.24, 462.08, 959, 1.5625
21, 364, 474.667, 960, 1.5
21, 390.519, 324.741, 961, 1.6875
21, 605.333, 441.333, 962, 0.75
21, 672, 542.933, 963, 0.9375
21, 662.737, 526.316, 964, 1.1875
21, 461.538, 550.154, 965, 0.8125
21, 363.077, 451.692, 966, 0.8125
21, 381.714, 462.857, 967, 0.875
21, 467.765, 584.471, 968, 1.0625
21, 488.889, 430.222, 969, 1.125
21, 365.714, 224, 970, 0.875
21, 620, 474.667, 971, 1.5
21, 406.857, 425.905, 972, 1.3125
21, 605.091, 392.727, 973, 1.375
21, 391, 472, 974, 1
21, 427.429, 374.857, 975, 1.3125
21, 459.294, 518.588, 976, 1.0625
21, 456, 262.857, 977, 0.875
21, 667.2, 428, 978, 1.25
21, 469.333, 478.933, 979, 0.9375
21, 248, 273, 980, 1
21, 630.857, 473.143, 981, 0.875
21, 448, 403.429, 982, 0.875
21, 499.765, 527.059, 983, 1.0625
21, 761.333, 352, 984, 0.75
21, 462.4, 464, 985, 1.25
21, 482.909, 368, 986, 0.6875
21, 456.615, 306.462, 987, 0.8125
21, 762, 405, 988, 1
21, 389.333, 321.067, 989, 0.9375
21, 571.2, 288, 990, 1.25
21, 346.667, 266.667, 991, 0.1875
22, 0, 16, 603, 0.125
